sensor_1,sensor_2,sensor_3,sensor_4,scenario,mean,peak,p2p,rms,std,variance,crest_factor,shape_factor,clearance_factor,np4,skew,kurt,session_id,raw_scenario,state,window_id,rel_diff_fl_rl_mean,rel_diff_fl_rl_std,rel_diff_fl_rl_p2p,rel_diff_fr_rr_mean,rel_diff_fr_rr_std,rel_diff_fr_rr_p2p,rel_diff_fl_fr_std,rel_diff_rl_rr_std,norm_rolling_var_mean,norm_rolling_var_max,norm_p2p,norm_rms,norm_std,norm_fft_peak_freq,log_norm_fft_spectral_energy,fft_spectral_entropy,norm_fft_spectral_centroid,fft_energy_low_band,fft_energy_mid_band,fft_energy_high_band,speed_kph,grade_pct,audio_stft_band_1,audio_stft_band_2,audio_stft_band_3,audio_stft_band_4,audio_stft_band_5,audio_stft_band_6,audio_stft_band_7,audio_stft_band_8,audio_stft_band_9,audio_stft_band_10,audio_stft_band_11,audio_stft_band_12,audio_stft_band_13,audio_stft_band_14,audio_stft_band_15,audio_stft_band_16,audio_stft_band_17,audio_stft_band_18,audio_stft_band_19,audio_stft_band_20,audio_valid
0,1,0,0,1,19.3456875,22.0,12.5,19.50375850196892,2.478098233619634,6.140970855468749,1.1279877156897262,1.0081708650555283,5.001849230452299,1.0469035474791484,-2.2596626278420118,4.757506882168876,abnormal_hills 12 degrees,hills 12 degrees,abnormal,win0,0.025127457480007373,0.013251611288147521,0.13688109133077947,0.02148381319172615,0.01444602011703895,0.17924904817125883,0.009080132332173538,0.012550961140681514,0.0012852064155751677,0.009909327189225825,0.6518147206227594,1.0170269519243713,0.1292208726258028,0.03547333994925619,6.242219310487804,0.0927550023940225,0.0017057546132417537,0.0037226239492706543,8.695884134865066e-05,0.0,0.0,12.0,0.21453199,0.0006595546,0.00037718797,0.0002669191,0.0002080457,0.0001715403,0.00014689026,0.0001292783,0.00011622037,0.00010687361,0.00010003792,9.450835e-05,9.001952e-05,8.638689e-05,8.34702e-05,8.117148e-05,7.94147e-05,7.814788e-05,7.733392e-05,7.694982e-05,True
0,1,0,0,1,19.985625,21.5,2.5625,19.99319454526965,0.5501104292548906,0.302621484375,1.0753659177035748,1.0003787494896783,4.809274795425671,1.0030578538020163,0.37360278806163993,-0.6857688227997061,abnormal_hills 12 degrees,hills 12 degrees,abnormal,win1,0.02252472133202991,0.013001579192205917,0.09481431737910725,0.017989436484062617,0.013335991671068461,0.11061670360895846,0.007988117962019634,0.010256953859105971,0.00014032717043508105,0.00035289816608022567,0.1295795670847799,1.0110085829532973,0.02781778391089607,0.03440016876957028,6.238082869229506,0.005671716656673102,0.0001303955137820896,7.286007101542864e-05,1.4585755793433523e-05,0.0,0.0,12.0,0.21434963,0.0005268419,0.00030155104,0.00021351664,0.00016639715,0.00013723096,0.00011752172,0.00010343169,9.298238e-05,8.550009e-05,8.003046e-05,7.560454e-05,7.2014525e-05,6.910856e-05,6.67765e-05,6.493761e-05,6.3532505e-05,6.251885e-05,6.186787e-05,6.1560575e-05,True
0,1,0,0,1,19.5620625,20.3125,2.59375,19.57101257480371,0.5918141171168106,0.35024394921875,1.0378870241057891,1.0004575220431746,4.59257288385779,1.0035100047145176,-1.3281548843551831,1.0104584621788915,abnormal_hills 12 degrees,hills 12 degrees,abnormal,win2,0.019979961245659,0.010327286570445836,0.09852689054043647,0.015870905351644735,0.010299286873405408,0.07752935649083526,0.0075531813374535225,0.010899193186461802,6.589467595308711e-05,0.00030132927698241235,0.13406117893206929,1.011552007199051,0.030588645108172094,0.035161131929189814,6.239076969114629,0.006679604089171318,0.00011576771098596783,9.107596053117747e-05,1.1175265275120644e-05,0.0,0.0,12.0,0.21510306,0.0010528284,0.0006035278,0.00042722505,0.0003329102,0.00027442593,0.0002350201,0.000206857,0.00018595577,0.00017098822,0.00016005994,0.0001512154,0.0001440321,0.00013821633,0.00013355115,0.00012987398,0.00012706361,0.0001250361,0.000123733,0.00012311834,True
0,1,0,0,0,55.8863125,58.5625,5.375,55.8963954597309,1.0616499154470602,1.12710054296875,1.0476972534336284,1.0001804191273291,7.833699008690582,1.0014354657847098,-0.25994220549241187,-0.8732785895571991,normal_high speed 60kph,high speed 60kph,normal,win0,0.022602522322673235,0.0051436247924407895,0.033318729188429964,0.017722175582903545,0.004032149780120403,0.03614235030609352,0.004374520931172407,0.004935685061483304,2.629697179364343e-05,5.821333367673382e-05,0.09713256644762634,1.0101135527767648,0.019185261573261107,0.012293461254687565,6.236512164118106,0.002639638751708501,1.1884888548579087e-05,6.654273673983969e-06,9.083726662727517e-08,0.0,60.0,0.0,0.062167842,0.025075061,0.0192119,0.011869033,0.009802583,0.009635779,0.0062625436,0.004417936,0.0034630795,0.002938997,0.0026184989,0.0022851776,0.0019150289,0.0016233834,0.0014401566,0.001305984,0.0011579165,0.0010547917,0.0009784369,0.0009185583,True
0,1,0,0,0,54.1069375,54.78125,1.40625,54.10770853627859,0.28885535821367414,0.08343741796875001,1.0124481609356977,1.0000142502295308,7.447413388502385,1.0001139957026346,-0.0023096909768886963,-0.8208348389119351,normal_high speed 60kph,high speed 60kph,normal,win1,0.02173432558894955,0.004829407611979428,0.030180114575554817,0.01967163083507413,0.0033057991543491605,0.020313538656623432,0.004160591635210631,0.005638406417145289,6.3880011911458e-06,9.394718145657965e-06,0.02611740684423013,1.004908826489608,0.005364730957939455,0.012634419788640489,6.226366433211999,0.00026168786559323514,4.83607518462226e-06,2.7754877611994728e-06,3.131477473245876e-08,0.0,60.0,0.0,0.070407785,0.019694744,0.017820325,0.011454077,0.009383588,0.009164871,0.0059109055,0.004265896,0.0034534056,0.0029657737,0.0026526581,0.0021152499,0.001910865,0.0016184564,0.0014013946,0.0012398658,0.001132398,0.0010403647,0.00092228875,0.00090465305,True
0,1,0,0,0,55.042375,55.8125,1.6875,55.04412274910692,0.43863832268168274,0.19240357812500003,1.0139592968788942,1.000031752792406,7.522858512459439,1.0002533835572271,-0.303289667318879,-1.1725389469637304,normal_high speed 60kph,high speed 60kph,normal,win2,0.021790517443357117,0.005028297006929559,0.03421519539938833,0.0201242374274069,0.003227144751106035,0.02395063677957183,0.0035878174189341336,0.004674723895988916,6.8070122888859955e-06,1.3754319549972807e-05,0.030793675859449497,1.0044508882392584,0.008004317824113987,0.01241382259931176,6.225439150461934,0.0005419985396566847,4.603377223899384e-06,2.6250630050017326e-06,3.455448296782839e-08,0.0,60.0,0.0,0.07728211,0.022742864,0.020497309,0.012543932,0.010014539,0.009110111,0.0060650506,0.0044512837,0.0036039818,0.0030103128,0.0026859038,0.0021919122,0.001926308,0.001704332,0.001454101,0.0013219271,0.0011987594,0.0011041154,0.001002041,0.0009569421,True
0,1,0,0,0,53.944375,54.65625,1.8125,53.94631601619104,0.457621653907461,0.20941757812500003,1.0131600086203456,1.0000359818088733,7.441607301704014,1.0002863186388777,-0.6164296827343417,-0.9368097297298363,normal_high speed 60kph,high speed 60kph,normal,win3,0.02208337327085154,0.004875096876243523,0.0321369934353822,0.018491041713747363,0.003949024594053901,0.03798008315090623,0.005526034685502549,0.0070204064213573525,8.638250473322812e-06,1.7068260265962133e-05,0.033889920350039404,1.0086821257747693,0.008556558014552912,0.012719801007699441,6.233825656191833,0.0006323649916541989,6.206524237726763e-06,3.471338622748554e-06,8.7366596741103e-08,0.0,60.0,0.0,0.09390361,0.03447743,0.023928812,0.014127628,0.0112360325,0.009973688,0.0066970782,0.0052037565,0.004042109,0.0034486845,0.002930402,0.002448268,0.0021900584,0.0018712659,0.0016398799,0.0014447485,0.0013016061,0.00122019,0.0011225194,0.0010736458,True
0,1,0,0,0,56.294375,57.3125,3.71875,56.30163276107097,0.903988341669847,0.817194921875,1.0179544924250932,1.000128925155861,7.638654235941423,1.001010297545181,-1.2567608558992822,0.5166735617992217,normal_high speed 60kph,high speed 60kph,normal,win4,0.023248094172864744,0.004361005003200796,0.022996811935134493,0.01738222443584922,0.0032950015810879027,0.018509629118522886,0.0027129081576445263,0.004883116783085611,1.0982576855219233e-05,4.595029461568298e-05,0.06674684439709767,1.0105428762906195,0.016225443812632644,0.0122101650975079,6.237411757481057,0.0021498397117759556,1.1202756811336089e-05,1.2234521876114567e-05,5.3731114361059066e-08,0.0,60.0,0.0,0.08659948,0.026856719,0.017936679,0.012710022,0.010858394,0.010541923,0.006571392,0.004804679,0.003806436,0.0030122006,0.0028387543,0.0023411538,0.0020061946,0.001658116,0.0014592329,0.0013304759,0.0012074263,0.0011092224,0.0010244651,0.0009527453,True
0,1,0,0,0,56.71925,57.1875,0.90625,56.71947323919053,0.15913506448925704,0.02532396875,1.0082516062664364,1.0000039358628776,7.593392895985924,1.0000314982039011,0.13163880833477484,-0.2957793438800036,normal_high speed 60kph,high speed 60kph,normal,win5,0.02239976397343363,0.004560294690108183,0.026116017730486718,0.01816452382148108,0.003555785213497413,0.03111695729589907,0.004991445314169509,0.006695670139056273,5.233304656359256e-06,7.683877349944377e-06,0.016114138599662018,1.0085356723598753,0.002829599431995632,0.012096141413260214,6.233567782808576,8.070230221517941e-05,4.236646219397746e-06,2.599582736584881e-06,3.247809818624513e-09,0.0,60.0,0.0,0.080977015,0.024362942,0.012878856,0.009431115,0.008169079,0.008582502,0.0047510006,0.0033749552,0.002481484,0.0021029857,0.0019986227,0.0016943477,0.0014332965,0.0011374039,0.0010240788,0.000866919,0.00080232165,0.00079496537,0.00073570706,0.0006821475,True
0,1,0,0,0,56.57275,57.03125,0.875,56.57292258945529,0.13974172605202784,0.019527749999999996,1.008101533199385,1.0000030507524433,7.582444590174998,1.0000244109742193,0.08530923602114505,-0.05574384948140931,normal_high speed 60kph,high speed 60kph,normal,win6,0.02179740880376069,0.00503897171125066,0.027741954899659787,0.01997975591873498,0.0033715732666550436,0.02108388572374144,0.0036791480577646972,0.0048729753868549264,5.379251425381321e-06,7.437695376058493e-06,0.015535494743809481,1.0044438188919123,0.0024810935435110207,2.0533062867719676,6.2254537372477605,6.259013170747602e-05,4.290943595801705e-06,2.5772686669918213e-06,1.252694259532639e-08,0.0,60.0,0.0,0.08003996,0.03559771,0.022481188,0.013391143,0.010006299,0.0100381365,0.005827549,0.004244338,0.0032012328,0.0025433598,0.0022956186,0.002010123,0.0016698224,0.0014369596,0.0012624055,0.0011132078,0.0010377328,0.0009664378,0.0008838517,0.0008506063,True
0,1,0,0,0,56.486625,57.03125,0.9375,56.48684100771834,0.15621504609031744,0.024403140625,1.009637802053885,1.0000038240507083,7.588222854574687,1.0000306288761847,0.4343717882111791,0.23742766938194082,normal_high speed 60kph,high speed 60kph,normal,win7,0.021562241212229955,0.00514027108790504,0.03559226858513147,0.019878282004795925,0.003898083419986395,0.024469684652277883,0.004707626258607599,0.006141782078281193,6.2642228405838775e-06,8.790473973175878e-06,0.016683875899280373,1.0052474083361647,0.002780023938742635,2.0580805864717098,6.227049237345359,7.939170604339974e-05,5.085824351676568e-06,3.0992601381814228e-06,2.8014399430236635e-08,0.0,60.0,0.0,0.077278435,0.029815663,0.020036489,0.012826209,0.00981736,0.0093066,0.0057708137,0.004278794,0.0032129607,0.0027527653,0.0024351117,0.0020829574,0.0017220825,0.0014532414,0.0012937508,0.0011376386,0.0010334152,0.00095559936,0.00089948386,0.00086976454,True
0,1,0,0,0,56.7241875,57.28125,0.9375,56.72440751742697,0.1579894552454372,0.024960667968750003,1.0098166293301867,1.0000038787232866,7.60551005245396,1.0000310609626766,0.36423206952360226,-0.016627580286574073,normal_high speed 60kph,high speed 60kph,normal,win8,0.022265080442760522,0.004658604768097375,0.03339428123601718,0.017484132512470732,0.0036956758680151826,0.02504571092701289,0.0032888563766771254,0.005057760836118146,6.913500085162463e-06,9.549520567649786e-06,0.01669714061800859,1.0102777693778153,0.0028138369604220163,2.059716888798971,6.237012804407361,7.976218485735855e-05,5.576028077651508e-06,3.3666106582083684e-06,1.264561614871228e-08,0.0,60.0,0.0,0.08120649,0.02450357,0.018031063,0.009933041,0.008881244,0.0090918895,0.0051324847,0.003559886,0.0027432756,0.002279253,0.0021601147,0.0017351415,0.0014886198,0.0012263651,0.0010709305,0.0009617293,0.0008599739,0.00078341115,0.00074658636,0.00070052524,True
0,1,0,0,1,17.2105625,21.28125,6.875,17.3432382244313,2.141133004502231,4.58445054296875,1.2270632349396695,1.0077089708387683,5.1297901723094785,1.0619349744786222,0.243280132403277,-1.6503463994769658,normal_hills 30 degrees,hills 30 degrees,normal,win0,0.028654796774704987,0.01735883807010796,0.1324907120330567,0.023590707336997044,0.01595140480453827,0.1306505632548198,0.009108691098997933,0.013695591336983242,0.00039640181547590615,0.0013498770640648981,0.4048327312121177,1.0212524361394797,0.1260801050328794,0.040058148735633015,6.250949367865121,0.07369635064845367,0.0007883549126335384,0.0006794242124949593,3.9820908972695515e-05,0.0,0.0,30.0,0.048762593,0.028215379,0.016882408,0.009968857,0.007936815,0.009296412,0.0047669257,0.003222665,0.002588899,0.0031769471,0.0071756355,0.004972678,0.0023607796,0.0018416297,0.0010450572,0.0009891315,0.0010986686,0.0014286214,0.0012870678,0.0011715352,True
0,1,0,0,1,16.20975,18.25,3.84375,16.2367981228212,0.9368127981352518,0.8776182187499999,1.123990078705801,1.0016686329413593,4.532885096908839,1.0137450027216954,0.6043506995609945,-1.091345664549846,normal_hills 30 degrees,hills 30 degrees,normal,win1,0.018476691323260176,0.015791702771701274,0.13225421157702022,0.013738878685001042,0.01784324563991177,0.1283643818247549,0.011593324186929158,0.013896884841025922,0.0001555355470546923,0.0002929866378478602,0.23922452976431596,1.0105340867148045,0.058304676711830546,0.04233880049245274,6.235861438021678,0.020572330353778916,0.0003853285653585756,0.00023897571484791615,3.087733172855015e-05,0.0,0.0,30.0,0.047246363,0.012442552,0.010495171,0.004721022,0.0040390217,0.0054304316,0.0026517739,0.0019117121,0.0015959244,0.0022346177,0.005069095,0.003374014,0.0017197578,0.0013187506,0.0007326034,0.000694946,0.00077872834,0.0009116223,0.0008403228,0.00072719017,True
0,1,0,0,1,20.1601875,23.1875,4.0625,20.181272501148808,0.9222796378912146,0.8505997304687499,1.148961246060181,1.0010458732662486,5.1642426904939684,1.0089278800391837,1.510159274813089,1.5575431904725043,normal_hills 6 degrees,hills 6 degrees,normal,win0,0.023967210524159795,0.010568750578370522,0.08148914262170193,0.019112338142582244,0.009178114949520281,0.08148914262170193,0.004554385195433901,0.009664180351921382,8.102314358713846e-05,0.0005949758346535406,0.20372285655425482,1.01203359577449,0.0462497088918208,0.03411413030277149,6.239440705872911,0.014911156681334418,0.00020847206562197229,0.0003766872601582644,1.136553777602521e-05,0.0,0.0,6.0,0.05126087,0.0124859065,0.011316902,0.0066440264,0.005191515,0.0064423224,0.00341763,0.0025012414,0.0020863593,0.0024242133,0.0048959055,0.0032688063,0.0017542458,0.0014847554,0.00096338015,0.00088328565,0.0009071568,0.0010042475,0.0009304926,0.0008412485,True
0,1,0,0,1,21.2604375,25.78125,7.6875,21.370332138343684,2.1644613675736397,4.68489301171875,1.2064038047280525,1.0051689735144766,5.591365360661658,1.0443846804523167,0.8853676349485611,-0.9396611988484964,normal_hills 6 degrees,hills 6 degrees,normal,win1,0.020849571970813805,0.017736982520356732,0.21223581946372252,0.01611508061354615,0.0194380404357947,0.2152041526030753,0.015522213808516764,0.012001475627918673,0.00047431627143137766,0.00371287141823951,0.36510497614038984,1.0149482413635351,0.10279747849948218,0.032308778033136996,6.241091538826151,0.05714573855218836,0.0008553928590461385,0.0005378432437180014,7.611834660086826e-05,0.0,0.0,6.0,0.06301777,0.01265324,0.009565091,0.004416383,0.0037682783,0.0058582663,0.0026220568,0.0017145431,0.0014667878,0.00213138,0.004989949,0.0034311295,0.0016020612,0.0012711168,0.0007332883,0.00068870466,0.0007820253,0.0009533031,0.0008618889,0.0008139507,True
0,1,0,0,0,75.51475,76.25,1.28125,75.51499077687323,0.19069470037208688,0.03636446875,1.0097332889213815,1.0000031884747447,8.774531826133147,1.0000255285928137,0.32597335144449535,0.029278966643293547,normal_high speed 80kph,high speed 80kph,normal,win0,0.022056619389470872,0.004693006506892328,0.024999001914848544,0.020522513971963,0.0037182943215232946,0.028748852202075827,0.005648976473157934,0.007827741505153678,4.926285167546926e-06,6.79119562229991e-06,0.01708265130847984,1.0068263461497728,0.0025424944958684103,0.009070039088027953,6.230182514955428,6.584701005104991e-05,3.35966275658032e-06,2.4267280484724937e-06,0.0,0.0,80.0,0.0,0.074966975,0.023609918,0.023387225,0.011853167,0.0097954245,0.009326902,0.005710869,0.0046208473,0.0035245304,0.0029597667,0.0025359963,0.0021518774,0.0018529007,0.001556762,0.0013723784,0.0012908101,0.001163982,0.0010811543,0.00100213,0.0009300053,True
0,1,0,0,0,72.919125,76.53125,13.625,73.04184722001834,4.232334408677438,17.912654546875,1.0477726524285564,1.0016829908479887,8.9622712179282,1.0124444981371503,-1.238797076567867,-0.050738893231047744,normal_high speed 80kph,high speed 80kph,normal,win1,0.019106287955887948,0.007310116809384609,0.04567171485035455,0.020924539245213383,0.005705311466576825,0.05213469336691416,0.007181267144710685,0.005209237590907197,9.458355233270208e-05,0.00036133099284033434,0.1878572422146659,1.0070781640379896,0.05835410423078036,0.00937948934707104,6.229008130333651,0.021481365499793435,6.793991609690949e-05,8.12576855671308e-05,0.0,0.0,80.0,0.0,0.085959375,0.022461008,0.020275172,0.010588867,0.00796129,0.008024316,0.0050064027,0.0039058889,0.0030547767,0.00250085,0.0021352915,0.0018006848,0.0015085348,0.0013534514,0.0012028948,0.0010573523,0.0009977414,0.00088933605,0.00082316465,0.00078366644,True
0,1,0,0,0,71.0396875,76.90625,14.0,71.1366218124717,3.712379667136532,13.781762792968749,1.0811062999693466,1.0013645092747867,9.124542832990572,1.010305389288584,-1.0041365315429327,-0.46725365757371096,normal_high speed 80kph,high speed 80kph,normal,win2,0.024032048805067253,0.004871933677604121,0.03336178248213904,0.019923656498333435,0.004623298451251778,0.08095792548999073,0.004550290577855507,0.004865964652716085,6.468007159097878e-05,0.00017789312378202758,0.1992810473599772,1.0125843214599972,0.05284335059034655,0.009683352156795062,6.240208685516563,0.01736929806534786,4.9711640695377264e-05,5.916278642690612e-05,0.0,0.0,80.0,0.0,0.08690657,0.026709199,0.02073422,0.010733834,0.008203772,0.007258997,0.0047371904,0.0034876491,0.002773356,0.0022645583,0.0018838841,0.0016394272,0.0013761733,0.0012138359,0.0010792402,0.000981965,0.0009309307,0.00084856834,0.00079586735,0.00073067285,True
0,1,0,0,0,75.539375,76.46875,3.3125,75.54298993371258,0.7390214708484455,0.5461527343749998,1.0122547448426353,1.0000478549592522,8.79827024327641,1.0003778301229969,-1.3272345677174382,0.7059493100315262,normal_high speed 80kph,high speed 80kph,normal,win3,0.023422384505899566,0.004425270032469611,0.024657781133539263,0.018936340053570578,0.003137134521708972,0.018388853726707247,0.003838920711232272,0.005175654207414916,6.304584369427974e-06,1.4350416614334378e-05,0.04430042034161291,1.0102901759775698,0.009883460166056806,0.009097869880871556,6.23699334073943,0.0008556174795800637,4.462267436711454e-06,4.834525755568815e-06,0.0,0.0,80.0,0.0,0.096288644,0.025808098,0.019916262,0.009587251,0.0069599035,0.007022752,0.003971729,0.0030425116,0.0022594195,0.0017559989,0.0015192783,0.0013137286,0.0010747502,0.00091758295,0.00081381603,0.00077916466,0.000731271,0.0006786787,0.0006428352,0.0005902834,True
0,1,0,0,0,71.747375,76.78125,8.59375,71.82492032496451,3.336669042154915,11.133360296875,1.0690057107284086,1.0010808106214966,9.06467358621669,1.0087589745183505,0.3590213599228958,-1.7219033586852595,normal_high speed 80kph,high speed 80kph,normal,win4,0.018773107286461102,0.007769769664365268,0.08248058354416189,0.022600557344116787,0.005735848757080449,0.05396336051027613,0.007981868646989732,0.005402594725327047,6.100746304228302e-05,0.0003384244104788909,0.12064978975874745,1.0083678879005968,0.046844325053732275,0.009550621149077532,6.2321620532007005,0.01349218083737673,3.796117615960172e-05,3.597568864710859e-05,0.0,0.0,80.0,0.0,0.09884638,0.026831014,0.020790223,0.010192299,0.007470592,0.0071621547,0.0043001673,0.003137309,0.0023917926,0.0019355878,0.0015790332,0.0014134768,0.0012047892,0.0009696285,0.00089013326,0.0008359288,0.0007651075,0.0006956365,0.0006557204,0.00062761834,True
0,1,0,0,0,71.493625,78.0,10.0625,71.5599391736134,3.080012806893017,9.486478890625001,1.0899953367870003,1.0009275536610909,9.224884635824575,1.007596390813117,0.6188387591214742,-1.1807455561902163,normal_high speed 80kph,high speed 80kph,normal,win5,0.020207809199719463,0.006853507090447135,0.056942057377977515,0.023464541752701774,0.004733630131111199,0.04811383142790348,0.0055521960925706245,0.0071245619051831565,3.064183313979808e-05,0.00010761225675586914,0.14213443779619192,1.0107956991971412,0.04350567838139727,0.009609066236202307,6.237114789533772,0.012197592033394404,2.7660193859795336e-05,2.80853328265623e-05,0.0,0.0,80.0,0.0,0.08133466,0.019653061,0.015996462,0.007930587,0.005998529,0.0057116724,0.0032746245,0.0026301302,0.0019188238,0.0014538966,0.00125226,0.0010681123,0.0008933691,0.0007707344,0.00068053236,0.0006612733,0.0005955189,0.00054386625,0.0005159998,0.0004919335,True
0,1,0,0,1,21.060625,24.34375,5.28125,21.080113462544503,0.9062329739779942,0.8212582031249999,1.154820634303244,1.0009253506267977,5.3045903600870385,1.0072809993917147,-0.3234939580391876,-0.5852066067777759,normal_hills 18 degrees,hills 18 degrees,normal,win0,0.024834697235655675,0.015816385403088697,0.17859130837823456,0.020557510438361824,0.01828269659469456,0.2626342770268155,0.006948854678212386,0.01165605140620644,0.00021978853877159722,0.001661033194199294,0.253629673243039,1.01236303705209,0.04352143395448164,0.032670158953844626,6.24021039647049,0.011993182609229306,0.00016586935018228678,9.538568801035002e-05,1.1355535870886682e-05,0.0,0.0,18.0,0.051065713,0.012721832,0.0090959165,0.005647252,0.004384766,0.0053444854,0.0027719587,0.0019703053,0.0015895,0.0021000758,0.0046618204,0.002873476,0.0015548039,0.0011525905,0.00074604247,0.00068719377,0.0007206408,0.00083967927,0.00074814976,0.0006920433,True
0,1,0,0,1,17.7911875,20.34375,10.90625,17.967087694848463,2.5079648271494457,6.289887574218749,1.1322786611562528,1.0098869282811203,4.823125269913007,1.0570065988777786,-1.9701110718996662,2.769232734060094,normal_hills 18 degrees,hills 18 degrees,normal,win1,0.024211345437893047,0.020153201919161808,0.17760670068876944,0.018836966675050887,0.018336613635379376,0.12077255646836321,0.007589781665713174,0.01444373867550912,0.0011477254251872722,0.005881090933658122,0.6198473854038054,1.0211440532697034,0.14253803468591775,0.07732630720826082,6.2486015265044985,0.10912314768208045,0.0020893825624167047,0.003524932514153377,0.00010092300880671723,0.0,0.0,18.0,0.048971716,0.010641356,0.007684645,0.005670705,0.004448724,0.005402575,0.0028221628,0.0019105524,0.0016544648,0.0019654988,0.004545267,0.0028435297,0.0014690179,0.0011825111,0.0007609252,0.00071664253,0.0007421321,0.00089057785,0.0007713498,0.0007236854,True
0,1,0,0,1,14.959875,18.59375,9.40625,15.214736380397788,2.773146788284926,7.690343109375,1.2220882133689568,1.0170363308782853,4.807319702020639,1.109893328318764,-0.8470211973399453,-0.5553388826621535,normal_hills 18 degrees,hills 18 degrees,normal,win2,0.017277232759149226,0.016812898256282845,0.1010610739019209,0.012645266871977853,0.017997497345009935,0.1326426594962712,0.010714422677143136,0.01529638252688527,0.0009614863981269393,0.0024560562927841293,0.633737150926629,1.0250783984917502,0.18683812834115832,0.045833249115715,6.249331157177094,0.15134392300184962,0.0022486927387169973,0.002648390974563383,9.901918671171668e-05,0.0,0.0,18.0,0.053899202,0.013394422,0.011696945,0.008243096,0.0069416934,0.0067395596,0.0047661248,0.0037644985,0.0033522495,0.003525737,0.0051952004,0.003563961,0.0024129385,0.0021222585,0.001714449,0.0016418177,0.0015463537,0.0015043346,0.0013218246,0.0012421812,True
0,1,0,0,2,34.2314375,39.75,18.0,34.54653697256608,4.6553091713084696,21.67190348046875,1.1506218418235687,1.0092049734273087,6.793984699038689,1.0618287462030431,-1.0463917336465767,0.004565571171959437,abnormal_steering pad,steering pad,abnormal,win0,0.030475448159574713,0.005933399990265145,0.04036856234556443,0.020400206041142212,0.006401863953522377,0.08449233979304183,0.008346925644204865,0.008342998458888693,0.00036830709346259477,0.0015902503393447507,0.5407509746754677,1.0378374188653994,0.13985349843337216,0.020436787975797628,6.281638239274692,0.09736859935847213,0.0008186518177933618,0.0012719393089206633,3.4103022902309845e-05,0.0,40.0,0.0,0.07228123,0.009946583,0.0060152602,0.004334887,0.0021654053,0.0040003355,0.0022487913,0.0008616186,0.0010730247,0.0034219967,0.008239394,0.004976737,0.002476431,0.0016403855,0.00058213813,0.0005197355,0.0006480592,0.00066260045,0.00064828614,0.00064663537,True
0,1,0,0,2,38.317375,39.5,3.21875,38.320945286569454,0.5230877226861667,0.273620765625,1.030767892196119,1.0000931767003731,6.381153928719553,1.0007375797471894,-0.7544064266676056,0.4052315388512766,abnormal_steering pad,steering pad,abnormal,win1,0.027496434092857118,0.006836715751161416,0.05697006454339683,0.017463000372684757,0.007382855486484804,0.07456376094650467,0.008466015780006548,0.00537687944985049,5.826377208242046e-05,0.00015296274616266562,0.0862928918819099,1.0273631653363955,0.014023690034489118,0.018237932187173518,6.270399718823512,0.001625289054637937,5.3496127648401334e-05,1.6139614155493208e-05,7.526468084023333e-06,0.0,40.0,0.0,0.09559324,0.014220984,0.008147041,0.0056374916,0.0030712932,0.0042024245,0.00241566,0.0012652123,0.001239646,0.002556687,0.0048184153,0.0030504249,0.00174386,0.0011596871,0.00068378286,0.00056811,0.0005874411,0.00059310975,0.0005719292,0.00055040006,True
0,1,0,0,2,37.933625,40.96875,4.25,37.93732372281946,0.529741077673801,0.28062560937500003,1.0799061710132476,1.0000975051242653,6.651820788700514,1.00079170852559,1.0823600459265943,1.874478107558783,abnormal_steering pad,steering pad,abnormal,win2,0.028534039307421148,0.006094712102947646,0.07703665747864843,0.01785218717483229,0.007894532766594554,0.12190416128489423,0.008162301916193068,0.004901888897017802,5.459755642366623e-05,0.00026755473727631176,0.11513170788017789,1.0277150288497394,0.01435058706044016,0.01842866340093231,6.27107910140241,0.0016789668680330034,6.0729576229639485e-05,1.7356219518991964e-05,8.995066823456576e-06,0.0,40.0,0.0,0.10543037,0.029783143,0.012047163,0.007718594,0.0045713494,0.004153455,0.0028910688,0.0018287989,0.0016049668,0.0021276462,0.003071109,0.0022918424,0.0014886232,0.0010696489,0.0007662838,0.0006515221,0.00061737257,0.000606918,0.0006168543,0.00064194266,True
0,1,0,0,2,38.207,39.28125,1.6875,38.20848012058318,0.3363095672144936,0.11310412500000001,1.028076748303812,1.0000387395132615,6.354974762438263,1.0003116473392608,0.6459577405502127,-0.11195695564466313,abnormal_steering pad,steering pad,abnormal,win3,0.028036790548149504,0.00507739855889338,0.04033586938949695,0.018162905853845567,0.006027754450712812,0.04789884490002763,0.005304773872933136,0.005288208221295443,2.7326047804898636e-05,5.5023668710526146e-05,0.04537785306318407,1.0274481758100227,0.00904355918506804,0.01829312840465291,6.270619205110121,0.000742217788889795,2.4448461410958243e-05,1.2901219098208586e-05,2.508893390766699e-06,0.0,40.0,0.0,0.0928564,0.012400663,0.011337626,0.008111966,0.004146697,0.005397969,0.0030222381,0.0015219088,0.0012952093,0.0016880756,0.0035227835,0.0023433971,0.0012706533,0.0009229922,0.0006179666,0.000577775,0.0006439302,0.00067584804,0.0006425816,0.0008146052,True
