Time,CAN_ID,TCS_CTL,ABS_ACT,ESP_CTL,TQI_TCS,Yaw_Rate,Lateral_Accel,WHL_SPD_FL,WHL_SPD_FR,WHL_SPD_RL,WHL_SPD_RR,SAS_Angle,SAS_Speed,Accel_Pedal_Pos,Brake_Pedal_Pos
0.00451,0x220,0.0,0.0,1.0,6.25,0.83,0.01,14.65625,14.71875,14.40625,14.3125,-17.6,52.0,50.0,0.0
0.00689,0x2B0,0.0,0.0,1.0,6.25,0.83,0.01,14.65625,14.71875,14.40625,14.3125,-17.6,52.0,50.0,0.0
0.00803,0x316,0.0,0.0,1.0,6.25,0.83,0.01,14.65625,14.71875,14.40625,14.3125,-17.6,52.0,50.0,0.0
0.0145,0x220,0.0,0.0,1.0,6.25,0.87,0.0,14.65625,14.71875,14.40625,14.3125,-17.6,52.0,50.0,0.0
0.01521,0x386,0.0,0.0,1.0,6.25,0.87,0.0,14.65625,14.71875,14.40625,14.3125,-17.6,52.0,50.0,0.0
0.01688,0x2B0,0.0,0.0,1.0,6.25,0.87,0.0,14.65625,14.71875,14.40625,14.3125,-18.2,60.0,50.0,0.0
0.01808,0x316,0.0,0.0,1.0,6.25,0.87,0.0,14.65625,14.71875,14.40625,14.3125,-18.2,60.0,53.0,0.0
0.0245,0x220,0.0,0.0,1.0,6.25,0.88,-0.06,14.65625,14.71875,14.40625,14.3125,-18.2,60.0,53.0,0.0
0.02689,0x2B0,0.0,0.0,1.0,6.25,0.88,-0.06,14.65625,14.71875,14.40625,14.3125,-18.7,52.0,53.0,0.0
0.028,0x316,0.0,0.0,1.0,6.25,0.88,-0.06,14.65625,14.71875,14.40625,14.3125,-18.7,52.0,53.0,0.0
0.0345,0x220,0.0,0.0,1.0,6.25,0.88,-0.07,14.65625,14.71875,14.40625,14.3125,-18.7,52.0,53.0,0.0
0.03521,0x386,0.0,0.0,1.0,6.25,0.88,-0.07,14.75,14.75,14.4375,14.375,-18.7,52.0,53.0,0.0
0.03686,0x2B0,0.0,0.0,1.0,6.25,0.88,-0.07,14.75,14.75,14.4375,14.375,-19.3,52.0,53.0,0.0
0.0381,0x316,0.0,0.0,1.0,6.25,0.88,-0.07,14.75,14.75,14.4375,14.375,-19.3,52.0,53.0,0.0
0.04449,0x220,0.0,0.0,1.0,6.25,0.85,-0.05,14.75,14.75,14.4375,14.375,-19.3,52.0,53.0,0.0
0.04685,0x2B0,0.0,0.0,1.0,6.25,0.85,-0.05,14.75,14.75,14.4375,14.375,-19.8,52.0,53.0,0.0
0.04896,0x316,0.0,0.0,1.0,6.25,0.85,-0.05,14.75,14.75,14.4375,14.375,-19.8,52.0,53.0,0.0
0.0545,0x220,0.0,0.0,1.0,6.25,0.8,-0.03,14.75,14.75,14.4375,14.375,-19.8,52.0,53.0,0.0
0.05521,0x386,0.0,0.0,1.0,6.25,0.8,-0.03,14.84375,14.875,14.5,14.5,-19.8,52.0,53.0,0.0
0.05685,0x2B0,0.0,0.0,1.0,6.25,0.8,-0.03,14.84375,14.875,14.5,14.5,-20.4,52.0,53.0,0.0
0.05803,0x316,0.0,0.0,1.0,6.25,0.8,-0.03,14.84375,14.875,14.5,14.5,-20.4,52.0,53.0,0.0
0.06449,0x220,0.0,0.0,1.0,6.25,0.78,-0.03,14.84375,14.875,14.5,14.5,-20.4,52.0,53.0,0.0
0.06686,0x2B0,0.0,0.0,1.0,6.25,0.78,-0.03,14.84375,14.875,14.5,14.5,-20.9,52.0,53.0,0.0
0.06806,0x316,0.0,0.0,1.0,6.25,0.78,-0.03,14.84375,14.875,14.5,14.5,-20.9,52.0,53.0,0.0
0.0745,0x220,0.0,0.0,1.0,6.25,0.78,-0.06,14.84375,14.875,14.5,14.5,-20.9,52.0,53.0,0.0
0.07521,0x386,0.0,0.0,1.0,6.25,0.78,-0.06,14.90625,14.90625,14.59375,14.59375,-20.9,52.0,53.0,0.0
0.07689,0x2B0,0.0,0.0,1.0,6.25,0.78,-0.06,14.90625,14.90625,14.59375,14.59375,-21.5,52.0,53.0,0.0
0.07814,0x316,0.0,0.0,1.0,6.25,0.78,-0.06,14.90625,14.90625,14.59375,14.59375,-21.5,52.0,53.0,0.0
0.08451,0x220,0.0,0.0,1.0,6.25,0.76,-0.07,14.90625,14.90625,14.59375,14.59375,-21.5,52.0,53.0,0.0
0.08688,0x2B0,0.0,0.0,1.0,6.25,0.76,-0.07,14.90625,14.90625,14.59375,14.59375,-22.0,52.0,53.0,0.0
0.08814,0x316,0.0,0.0,1.0,6.25,0.76,-0.07,14.90625,14.90625,14.59375,14.59375,-22.0,52.0,53.0,0.0
0.09451,0x220,0.0,0.0,1.0,6.25,0.77,-0.08,14.90625,14.90625,14.59375,14.59375,-22.0,52.0,53.0,0.0
0.09521,0x386,0.0,0.0,1.0,6.25,0.77,-0.08,15.03125,15.03125,14.625,14.625,-22.0,52.0,53.0,0.0
0.09688,0x2B0,0.0,0.0,1.0,6.25,0.77,-0.08,15.03125,15.03125,14.625,14.625,-22.5,48.0,53.0,0.0
0.09807,0x316,0.0,0.0,1.0,6.25,0.77,-0.08,15.03125,15.03125,14.625,14.625,-22.5,48.0,53.0,0.0
0.1045,0x220,0.0,0.0,1.0,6.25,0.74,-0.09,15.03125,15.03125,14.625,14.625,-22.5,48.0,53.0,0.0
0.10689,0x2B0,0.0,0.0,1.0,6.25,0.74,-0.09,15.03125,15.03125,14.625,14.625,-23.0,48.0,53.0,0.0
0.10801,0x316,0.0,0.0,1.0,6.25,0.74,-0.09,15.03125,15.03125,14.625,14.625,-23.0,48.0,53.0,0.0
0.11451,0x220,0.0,0.0,1.0,6.25,0.68,-0.1,15.03125,15.03125,14.625,14.625,-23.0,48.0,53.0,0.0
0.11521,0x386,0.0,0.0,1.0,6.25,0.68,-0.1,15.09375,15.0,14.625,14.6875,-23.0,48.0,53.0,0.0
0.11688,0x2B0,0.0,0.0,1.0,6.25,0.68,-0.1,15.09375,15.0,14.625,14.6875,-23.5,48.0,53.0,0.0
0.11809,0x316,0.0,0.0,1.0,6.25,0.68,-0.1,15.09375,15.0,14.625,14.6875,-23.5,48.0,50.0,0.0
0.1245,0x220,0.0,0.0,1.0,6.25,0.68,-0.1,15.09375,15.0,14.625,14.6875,-23.5,48.0,50.0,0.0
