Time,CAN_ID,TCS_CTL,ABS_ACT,ESP_CTL,TQI_TCS,Yaw_Rate,Lateral_Accel,WHL_SPD_FL,WHL_SPD_FR,WHL_SPD_RL,WHL_SPD_RR,SAS_Angle,SAS_Speed,Accel_Pedal_Pos,Brake_Pedal_Pos
0.00302,0x316,0.0,0.0,1.0,6.25,0.59,0.05,75.9375,76.0,74.25,74.25,-5.2,0.0,0.0,0.0
0.00642,0x220,0.0,0.0,1.0,6.25,0.59,0.05,75.9375,76.0,74.25,74.25,-5.2,0.0,0.0,0.0
0.00665,0x386,0.0,0.0,1.0,6.25,0.59,0.05,75.9375,76.0,74.25,74.25,-5.2,0.0,0.0,0.0
0.00754,0x2B0,0.0,0.0,1.0,6.25,0.59,0.05,75.9375,76.0,74.25,74.25,-5.2,0.0,0.0,0.0
0.01305,0x316,0.0,0.0,1.0,6.25,0.59,0.05,75.9375,76.0,74.25,74.25,-5.2,0.0,0.0,0.0
0.01644,0x220,0.0,0.0,1.0,6.25,0.82,-0.06,75.9375,76.0,74.25,74.25,-5.2,0.0,0.0,0.0
0.01727,0x2B0,0.0,0.0,1.0,6.25,0.82,-0.06,75.9375,76.0,74.25,74.25,-5.0,8.0,0.0,0.0
0.02309,0x316,0.0,0.0,1.0,6.25,0.82,-0.06,75.9375,76.0,74.25,74.25,-5.0,8.0,0.0,0.0
0.02643,0x220,0.0,0.0,1.0,6.25,0.96,-0.1,75.9375,76.0,74.25,74.25,-5.0,8.0,0.0,0.0
0.02665,0x386,0.0,0.0,1.0,6.25,0.96,-0.1,75.65625,75.5625,74.25,74.25,-5.0,8.0,0.0,0.0
0.02755,0x2B0,0.0,0.0,1.0,6.25,0.96,-0.1,75.65625,75.5625,74.25,74.25,-5.0,8.0,0.0,0.0
0.03307,0x316,0.0,0.0,1.0,6.25,0.96,-0.1,75.65625,75.5625,74.25,74.25,-5.0,8.0,0.0,0.0
0.03645,0x220,0.0,0.0,1.0,6.25,1.04,0.0,75.65625,75.5625,74.25,74.25,-5.0,8.0,0.0,0.0
0.0373,0x2B0,0.0,0.0,1.0,6.25,1.04,0.0,75.65625,75.5625,74.25,74.25,-4.7,12.0,0.0,0.0
0.04318,0x316,0.0,0.0,1.0,6.25,1.04,0.0,75.65625,75.5625,74.25,74.25,-4.7,12.0,0.0,0.0
0.04643,0x220,0.0,0.0,1.0,6.25,1.03,0.02,75.65625,75.5625,74.25,74.25,-4.7,12.0,0.0,0.0
0.04666,0x386,0.0,0.0,1.0,6.25,1.03,0.02,75.40625,75.78125,73.53125,74.59375,-4.7,12.0,0.0,0.0
0.04755,0x2B0,0.0,0.0,1.0,6.25,1.03,0.02,75.40625,75.78125,73.53125,74.59375,-4.6,20.0,0.0,0.0
0.05364,0x316,0.0,0.0,1.0,6.25,1.03,0.02,75.40625,75.78125,73.53125,74.59375,-4.6,20.0,0.0,0.0
0.05643,0x220,0.0,0.0,1.0,6.25,0.91,-0.08,75.40625,75.78125,73.53125,74.59375,-4.6,20.0,0.0,0.0
0.05729,0x2B0,0.0,0.0,1.0,6.25,0.91,-0.08,75.40625,75.78125,73.53125,74.59375,-4.4,12.0,0.0,0.0
0.06303,0x316,0.0,0.0,1.0,6.25,0.91,-0.08,75.40625,75.78125,73.53125,74.59375,-4.4,12.0,0.0,0.0
0.06643,0x220,0.0,0.0,1.0,6.25,0.71,-0.18,75.40625,75.78125,73.53125,74.59375,-4.4,12.0,0.0,0.0
0.06666,0x386,0.0,0.0,1.0,6.25,0.71,-0.18,75.5,75.5,73.9375,74.25,-4.4,12.0,0.0,0.0
0.06731,0x2B0,0.0,0.0,1.0,6.25,0.71,-0.18,75.5,75.5,73.9375,74.25,-4.4,8.0,0.0,0.0
0.07319,0x316,0.0,0.0,1.0,6.25,0.71,-0.18,75.5,75.5,73.9375,74.25,-4.4,8.0,0.0,0.0
0.07663,0x220,0.0,0.0,1.0,6.25,0.48,-0.11,75.5,75.5,73.9375,74.25,-4.4,8.0,0.0,0.0
0.0773,0x2B0,0.0,0.0,1.0,6.25,0.48,-0.11,75.5,75.5,73.9375,74.25,-4.3,0.0,0.0,0.0
0.08302,0x316,0.0,0.0,1.0,6.25,0.48,-0.11,75.5,75.5,73.9375,74.25,-4.3,0.0,0.0,0.0
0.08644,0x220,0.0,0.0,1.0,6.25,0.43,0.04,75.5,75.5,73.9375,74.25,-4.3,0.0,0.0,0.0
0.08667,0x386,0.0,0.0,1.0,6.25,0.43,0.04,75.9375,75.65625,74.1875,74.25,-4.3,0.0,0.0,0.0
0.08733,0x2B0,0.0,0.0,1.0,6.25,0.43,0.04,75.9375,75.65625,74.1875,74.25,-4.3,0.0,0.0,0.0
0.09311,0x316,0.0,0.0,1.0,6.25,0.43,0.04,75.9375,75.65625,74.1875,74.25,-4.3,0.0,0.0,0.0
0.09645,0x220,0.0,0.0,1.0,6.25,0.61,0.07,75.9375,75.65625,74.1875,74.25,-4.3,0.0,0.0,0.0
0.09728,0x2B0,0.0,0.0,1.0,6.25,0.61,0.07,75.9375,75.65625,74.1875,74.25,-4.1,8.0,0.0,0.0
0.10305,0x316,0.0,0.0,1.0,6.25,0.61,0.07,75.9375,75.65625,74.1875,74.25,-4.1,8.0,0.0,0.0
0.10643,0x220,0.0,0.0,1.0,6.25,0.85,0.0,75.9375,75.65625,74.1875,74.25,-4.1,8.0,0.0,0.0
0.10666,0x386,0.0,0.0,1.0,6.25,0.85,0.0,75.78125,75.875,74.0,74.1875,-4.1,8.0,0.0,0.0
0.10731,0x2B0,0.0,0.0,1.0,6.25,0.85,0.0,75.78125,75.875,74.0,74.1875,-4.1,8.0,0.0,0.0
0.11312,0x316,0.0,0.0,1.0,6.25,0.85,0.0,75.78125,75.875,74.0,74.1875,-4.1,8.0,0.0,0.0
0.11644,0x220,0.0,0.0,1.0,6.25,1.01,-0.03,75.78125,75.875,74.0,74.1875,-4.1,8.0,0.0,0.0
