Time,CAN_ID,TCS_CTL,ABS_ACT,ESP_CTL,TQI_TCS,Yaw_Rate,Lateral_Accel,WHL_SPD_FL,WHL_SPD_FR,WHL_SPD_RL,WHL_SPD_RR,SAS_Angle,SAS_Speed,Accel_Pedal_Pos,Brake_Pedal_Pos
0.00185,0x2B0,0.0,0.0,1.0,6.25,1.12,-0.4,23.125,22.9375,22.4375,22.65625,-2.1,0.0,7.0,0.0
0.00596,0x220,0.0,0.0,1.0,6.25,1.12,-0.4,23.125,22.9375,22.4375,22.65625,-2.1,0.0,7.0,0.0
0.00618,0x386,0.0,0.0,1.0,6.25,1.12,-0.4,23.125,22.9375,22.4375,22.65625,-2.1,0.0,7.0,0.0
0.0069,0x316,0.0,0.0,1.0,6.25,1.12,-0.4,23.125,22.9375,22.4375,22.65625,-2.1,0.0,7.0,0.0
0.01179,0x2B0,0.0,0.0,1.0,6.25,1.12,-0.4,23.125,22.9375,22.4375,22.65625,-2.0,0.0,7.0,0.0
0.01596,0x220,0.0,0.0,1.0,6.25,1.33,-0.41,23.125,22.9375,22.4375,22.65625,-2.0,0.0,7.0,0.0
0.01698,0x316,0.0,0.0,1.0,6.25,1.33,-0.41,23.125,22.9375,22.4375,22.65625,-2.0,0.0,7.0,0.0
0.02175,0x2B0,0.0,0.0,1.0,6.25,1.33,-0.41,23.125,22.9375,22.4375,22.65625,-2.0,0.0,7.0,0.0
0.02595,0x220,0.0,0.0,1.0,6.25,1.35,-0.01,23.125,22.9375,22.4375,22.65625,-2.0,0.0,7.0,0.0
0.02618,0x386,0.0,0.0,1.0,6.25,1.35,-0.01,22.96875,22.90625,22.59375,22.6875,-2.0,0.0,7.0,0.0
0.02689,0x316,0.0,0.0,1.0,6.25,1.35,-0.01,22.96875,22.90625,22.59375,22.6875,-2.0,0.0,7.0,0.0
0.03175,0x2B0,0.0,0.0,1.0,6.25,1.35,-0.01,22.96875,22.90625,22.59375,22.6875,-2.0,0.0,7.0,0.0
0.03597,0x220,0.0,0.0,1.0,6.25,1.25,0.22,22.96875,22.90625,22.59375,22.6875,-2.0,0.0,7.0,0.0
0.03683,0x316,0.0,0.0,1.0,6.25,1.25,0.22,22.96875,22.90625,22.59375,22.6875,-2.0,0.0,7.0,0.0
0.04176,0x2B0,0.0,0.0,1.0,6.25,1.25,0.22,22.96875,22.90625,22.59375,22.6875,-2.0,0.0,7.0,0.0
0.04596,0x220,0.0,0.0,1.0,6.25,1.15,0.31,22.96875,22.90625,22.59375,22.6875,-2.0,0.0,7.0,0.0
0.04618,0x386,0.0,0.0,1.0,6.25,1.15,0.31,22.9375,23.03125,22.59375,22.5625,-2.0,0.0,7.0,0.0
0.0469,0x316,0.0,0.0,1.0,6.25,1.15,0.31,22.9375,23.03125,22.59375,22.5625,-2.0,0.0,7.0,0.0
0.05176,0x2B0,0.0,0.0,1.0,6.25,1.15,0.31,22.9375,23.03125,22.59375,22.5625,-2.0,0.0,7.0,0.0
0.05596,0x220,0.0,0.0,1.0,6.25,1.21,0.4,22.9375,23.03125,22.59375,22.5625,-2.0,0.0,7.0,0.0
0.05678,0x316,0.0,0.0,1.0,6.25,1.21,0.4,22.9375,23.03125,22.59375,22.5625,-2.0,0.0,7.0,0.0
0.06175,0x2B0,0.0,0.0,1.0,6.25,1.21,0.4,22.9375,23.03125,22.59375,22.5625,-2.0,0.0,7.0,0.0
0.06597,0x220,0.0,0.0,1.0,6.25,1.53,0.43,22.9375,23.03125,22.59375,22.5625,-2.0,0.0,7.0,0.0
0.06619,0x386,0.0,0.0,1.0,6.25,1.53,0.43,23.0,22.90625,22.53125,22.5625,-2.0,0.0,7.0,0.0
0.06716,0x316,0.0,0.0,1.0,6.25,1.53,0.43,23.0,22.90625,22.53125,22.5625,-2.0,0.0,10.0,0.0
0.07176,0x2B0,0.0,0.0,1.0,6.25,1.53,0.43,23.0,22.90625,22.53125,22.5625,-2.0,0.0,10.0,0.0
0.07597,0x220,0.0,0.0,1.0,6.25,1.91,0.2,23.0,22.90625,22.53125,22.5625,-2.0,0.0,10.0,0.0
0.07683,0x316,0.0,0.0,1.0,6.25,1.91,0.2,23.0,22.90625,22.53125,22.5625,-2.0,0.0,10.0,0.0
0.08175,0x2B0,0.0,0.0,1.0,6.25,1.91,0.2,23.0,22.90625,22.53125,22.5625,-2.0,0.0,10.0,0.0
0.08596,0x220,0.0,0.0,1.0,6.25,1.92,-0.01,23.0,22.90625,22.53125,22.5625,-2.0,0.0,10.0,0.0
0.0862,0x386,0.0,0.0,1.0,6.25,1.92,-0.01,23.0,22.84375,22.40625,22.59375,-2.0,0.0,10.0,0.0
0.08691,0x316,0.0,0.0,1.0,6.25,1.92,-0.01,23.0,22.84375,22.40625,22.59375,-2.0,0.0,10.0,0.0
0.09175,0x2B0,0.0,0.0,1.0,6.25,1.92,-0.01,23.0,22.84375,22.40625,22.59375,-2.0,0.0,10.0,0.0
0.09596,0x220,0.0,0.0,1.0,6.25,1.45,0.0,23.0,22.84375,22.40625,22.59375,-2.0,0.0,10.0,0.0
0.09675,0x316,0.0,0.0,1.0,6.25,1.45,0.0,23.0,22.84375,22.40625,22.59375,-2.0,0.0,10.0,0.0
