,t_0,t_1,t_2,t_3,t_4
speed_kph,20.0,20.0,20.0,20.0,20.0
grade_pct,6.0,6.0,6.0,6.0,6.0
slip_ratio_fl,1.0046875,1.048875,1.02425,1.0034062499999998,0.98334375
slip_ratio_fr,1.00684375,1.049640625,1.0248125,1.00434375,0.98334375
slip_ratio_rl,0.981890625,1.023953125,0.998890625,0.979203125,0.959015625
slip_ratio_rr,0.98809375,1.0301875,1.004,0.983984375,0.9635
slip_diff_front_rear,0.4154687500000023,0.4437499999999978,0.4617187500000028,0.4456249999999997,0.4417187500000032
norm_yaw_rate,6.824207000000001,6.8168880000000005,7.235546999999999,7.551979999999999,7.003125999999999
norm_lat_accel,-1.274805714285714,-1.2714771428571428,-1.2685942857142858,-1.2684228571428573,-1.2678685714285716
sensor_1,1.0,0.0,0.0,0.0,0.0
sensor_2,0.0,1.0,1.0,0.0,0.0
sensor_3,0.0,0.0,0.0,1.0,1.0
sensor_4,0.0,0.0,0.0,0.0,0.0
mean,20.2561875,19.8570625,20.2641875,19.3621875,19.770125
peak,23.09375,21.59375,23.125,20.96875,22.65625
p2p,4.0,7.25,4.09375,7.09375,4.1875
rms,20.28785461604738,19.90654410104564,20.29559734238869,19.411260675587894,19.80263269665804
std,1.1330987983043448,1.402699867387443,1.128705652160363,1.379397053233314,1.134204215794052
variance,1.28391288671875,1.96756691796875,1.27397644921875,1.9027362304687496,1.2864192031250004
crest_factor,1.1383041941622156,1.084756343963578,1.1394096763883816,1.080236381883782,1.1441029254571564
shape_factor,1.0015633305155465,1.002491889273433,1.0015500173588847,1.0025344850930658,1.0016442838200583
clearance_factor,5.131160577008258,4.845856705517289,5.137089637085964,4.765355787155444,5.095459107917885
np4,1.0131979374738669,1.0171114194281647,1.0130677483225567,1.0173820014037054,1.0138771079890063
skew,1.067694795485092,-2.0015370872260174,1.0461663920016424,-2.000293673207633,1.0397288070945212
kurt,-0.2947050689882955,3.813981682565644,-0.329308459925945,3.837863131551395,-0.3163744922839542
rel_diff_fl_rl_mean,0.0242528072460664,0.0242829331350794,0.0242528072460664,0.0242829331350794,0.0242528072460664
rel_diff_fl_rl_std,0.0094057525113308,0.0102750695393241,0.0094057525113308,0.0102750695393241,0.0094057525113308
rel_diff_fl_rl_p2p,0.0935558978246102,0.1321281926190899,0.0935558978246102,0.1321281926190899,0.0935558978246102
rel_diff_fr_rr_mean,0.0193972561489691,0.0200198090406948,0.0193972561489691,0.0200198090406948,0.0193972561489691
rel_diff_fr_rr_std,0.0093366515328256,0.0102655377106209,0.0093366515328256,0.0102655377106209,0.0093366515328256
rel_diff_fr_rr_p2p,0.0701669233684576,0.0859629204991669,0.0701669233684576,0.0859629204991669,0.0701669233684576
rel_diff_fl_fr_std,0.0055861010624495,0.0066760055874725,0.0055861010624495,0.0066760055874725,0.0055861010624495
rel_diff_rl_rr_std,0.0081847450272203,0.0084428663913761,0.0081847450272203,0.0084428663913761,0.0081847450272203
norm_rolling_var_mean,8.379166014411029e-05,0.0003095004848455,9.240906701425638e-05,0.0003259681852812,0.0001237116494773
norm_rolling_var_max,0.0002886071464396,0.0027415885933201,0.0002975193548834,0.0027345942923379,0.0003036958537732
norm_p2p,0.1995859153591684,0.3693221769593839,0.2042637102503989,0.3613626472835351,0.2089415051416294
norm_rms,1.0122925085543868,1.0140590625015389,1.0126788433354383,0.9888288345150624,0.988081643320973
norm_std,0.0565376402129866,0.0714549198129888,0.0563184376893733,0.0702678513919291,0.0565927966533709
norm_fft_peak_freq,0.0339435935617917,0.0346541542796422,0.0339435935617917,0.0346541542796422,0.0339435935617917
log_norm_fft_spectral_energy,6.239436257572125,6.241993631928097,6.240211118629847,6.191661545840053,6.191037411344549
fft_spectral_entropy,0.0196390865916556,0.0317655489336627,0.019532872870569,0.0323720228555132,0.0207286631150352
norm_fft_spectral_centroid,0.0001865360789941,0.000477148417174,0.000188713886849,0.0005096960631989,0.0002363830256165
fft_energy_low_band,0.0002386789814368,0.0007523967910103,0.0002443999640966,0.0007791802678644,0.0002668228263327
fft_energy_mid_band,9.368908433393848e-06,2.7738281544308898e-05,8.779085278095437e-06,3.24361475320026e-05,1.5142666024845044e-05
fft_energy_high_band,0.0,0.0,0.0,0.0,0.0
