,t_0,t_1,t_2,t_3,t_4
speed_kph,20.0,20.0,20.0,20.0,20.0
grade_pct,18.0,18.0,18.0,18.0,18.0
slip_ratio_fl,0.97916875,0.974940625,0.9656625,0.9738625,0.93391875
slip_ratio_fr,0.9777125,0.974265625,0.96798125,0.974709375,0.93423125
slip_ratio_rl,0.958015625,0.954121875,0.94415,0.951015625,0.9070625
slip_ratio_rr,0.9607,0.95780625,0.949925,0.9554875,0.9123
slip_diff_front_rear,0.3816562499999989,0.3727812499999992,0.3956875000000011,0.4206875000000032,0.4878750000000025
norm_yaw_rate,7.677817,6.097213999999999,6.468959,7.036185000000001,7.470628
norm_lat_accel,-0.4709105263157895,-0.4711189473684211,-0.4707347368421053,-0.4688378947368421,-0.462777894736842
sensor_1,0.0,0.0,0.0,0.0,0.0
sensor_2,1.0,1.0,1.0,0.0,0.0
sensor_3,0.0,0.0,0.0,1.0,1.0
sensor_4,0.0,0.0,0.0,0.0,0.0
mean,16.8580625,19.065875,16.440875,16.9245625,18.526625
peak,20.1875,20.0,19.71875,19.4375,19.5
p2p,10.25,2.4375,8.6875,8.875,3.25
rms,17.140072347517236,19.07187587047352,16.66983217334536,17.118448963672936,18.53477569748957
std,3.09641870944786,0.4783928334799759,2.753349582213454,2.56913975981626,0.5496146519380647
variance,9.587808824218753,0.228859703125,7.580933921875,6.60047910546875,0.3020762656249999
crest_factor,1.1777954952987224,1.0486645433217912,1.182900331266069,1.135470861948318,1.052076395110687
shape_factor,1.0167284851101506,1.0003147440373716,1.0139260941613728,1.011455921751179,1.0004399450784789
clearance_factor,4.91675660493401,4.580381216086724,4.863141623767456,4.724780975004896,4.530399032467951
np4,1.1107140840254563,1.0024688965520787,1.0942818514988972,1.0773768184756092,1.0034224805692735
skew,-0.7176447897007777,-0.7438945085982838,-0.709261929345753,-0.8536449441047118,-0.8959913275815141
kurt,-0.9886733531318193,-0.3249798791897151,-1.0016811250588824,-0.5771089171133266,0.25338795774447
rel_diff_fl_rl_mean,0.0308276786025693,0.0279305291445223,0.0203509387566071,0.0308276786025693,0.0279305291445223
rel_diff_fl_rl_std,0.0102159051753835,0.0179484878479567,0.0200295817293162,0.0102159051753835,0.0179484878479567
rel_diff_fl_rl_p2p,0.0647251800293896,0.1743789725398291,0.1746120523148454,0.0647251800293896,0.1743789725398291
rel_diff_fr_rr_mean,0.029159618248669,0.0235693940789071,0.0158685898092722,0.029159618248669,0.0235693940789071
rel_diff_fr_rr_std,0.0133746278971534,0.0172481029903387,0.0178939131410126,0.0133746278971534,0.0172481029903387
rel_diff_fr_rr_p2p,0.0813687977512327,0.1727182204204021,0.1535051009361278,0.0813687977512327,0.1727182204204021
rel_diff_fl_fr_std,0.0428108715121239,0.0072804910536269,0.0090051416056657,0.0428108715121239,0.0072804910536269
rel_diff_rl_rr_std,0.0458145596853148,0.0146869000300951,0.0136672329352275,0.0458145596853148,0.0146869000300951
norm_rolling_var_mean,0.0005046545328218,0.0001261976298438,0.0013366001128109,0.0003702424003703,0.0002497704114591
norm_rolling_var_max,0.0013732653686045,0.0002869704232661,0.0044742217098464,0.0015804006971027,0.0008160943438717
norm_p2p,0.6065674014182804,0.1295386653153016,0.5334302257530442,0.5251986036670476,0.1727182204204021
norm_rms,1.014303331117547,1.0135570647467675,1.0235617081430763,1.0130237174835657,0.985013376726682
norm_std,0.1832377219797789,0.0254237411878569,0.1690612822120486,0.1520347734626472,0.0292087583383757
norm_fft_peak_freq,0.0402571625388929,0.0361528656708238,0.0417706056739357,0.0402571625388929,0.0361528656708238
log_norm_fft_spectral_energy,6.228535106924805,6.243172127578639,6.24938529406432,6.231131899056212,6.186029411036582
fft_spectral_entropy,0.1527810168101514,0.0047436726863988,0.1154745911886303,0.1134457771254105,0.0067575862557705
norm_fft_spectral_centroid,0.0023315037690605,0.0001363744366469,0.0008625471443334,0.0017045598254966,0.0002980422077362
fft_energy_low_band,0.002975257950993,3.4917002075573855e-05,0.0002441648413884,0.0024237107594767,7.289321979278869e-05
fft_energy_mid_band,0.0001112017026094,1.4994054076852016e-05,1.9518325699777612e-05,7.638778486185288e-05,4.119377246631796e-05
fft_energy_high_band,0.0,0.0,0.0,0.0,0.0
