scenario,state,label,window_index,start_time_sec,end_time_sec,speed_kph,grade_pct,slip_ratio_fl,slip_ratio_fr,slip_ratio_rl,slip_ratio_rr,slip_diff_front_rear,norm_yaw_rate,norm_lat_accel,mean,std,p2p,rms,variance,peak,crest_factor,shape_factor,skew,kurt,diff_fl_rl_mean,diff_fl_rl_std,diff_fl_rl_p2p,diff_fr_rr_mean,diff_fr_rr_std,diff_fr_rr_p2p,diff_fl_fr_std,diff_rl_rr_std,lat_accel_mean,lat_accel_std,yaw_rate_mean,yaw_rate_std,sas_angle_mean,sas_angle_std,sas_angle_p2p,sas_speed_mean,accel_pedal_mean,accel_pedal_max,brake_pedal_mean,brake_pedal_max,dimless_std,dimless_p2p,dimless_diff_fr_rr_std,pedal_slip_response,audio_rms,audio_peak,audio_crest_factor,audio_kurtosis,audio_hilbert_env_mean,audio_hilbert_env_std,audio_hilbert_env_peak,audio_hilbert_env_crest,audio_hilbert_env_kurtosis,audio_shockwave_energy_ratio,audio_shockwave_pulse_count,audio_stft_2k8_db,audio_stft_harmonic_db,audio_spectral_centroid
abnormal_high_speed_20kph,abnormal,1,335,239.2843,239.9981,20.0,0.0,0.8943312499999999,0.885,0.8732875,0.867625,0.3841874999999994,-0.04834,0.71536,17.60121875,0.2221122828907431,0.96875,17.602620127457232,0.0493338662109375,18.0,1.0225749829906252,1.0000795613870583,0.0552888090199898,-1.1634387231975185,0.420875,0.1112823688865401,0.4375,0.3475,0.1258471294865322,0.6875,0.0763115530244274,0.1232796617451556,0.71536,0.2265075504260288,-0.9668,0.2919879449566369,-49.9924,0.4479087407050683,1.3999999999999986,1.968,10.0,10.0,0.0,0.0,0.0126191422335878,0.0550388023556607,0.0071499099735086,0.0125847129486532,0.049664,0.214443,4.3178,-0.1841,0.063202,0.030636,0.224115,3.546,0.5075,0.1902,75,-55.65,-62.5,3828.5
abnormal_high_speed_20kph,abnormal,1,336,240.0,240.7102,20.0,0.0,0.8969250000000001,0.8881875000000001,0.87615,0.8714187499999999,0.3754375000000038,-0.037394,0.763,17.66340625,0.2086006178644673,0.6875,17.664637968843643,0.0435142177734375,18.0,1.0189848788728633,1.0000696761856998,0.1344321760577916,-1.4122564273415783,0.4155,0.0782647749629422,0.34375,0.335375,0.0735018069505777,0.34375,0.0688744328470296,0.0750729853209528,0.763,0.0721900270120464,-0.74788,0.1754557083710872,-45.632,1.5669639434269054,4.5,5.52,10.0,10.0,0.0,0.0,0.0118097616570681,0.0389222775193771,0.0041612476048088,0.0073501806950577,0.048727,0.186158,3.8204,-0.1169,0.061441,0.031203,0.192157,3.1275,0.0766,0.1925,74,-55.73,-62.98,3804.2
abnormal_high_speed_20kph,abnormal,1,337,240.7107,241.4244,20.0,0.0,0.900175,0.89225,0.8787125,0.87565,0.380625000000002,-0.030796,0.7049200000000001,17.7339375,0.2082521289657082,0.6875,17.735160224907048,0.0433689492187499,18.09375,1.0202190874131638,1.0000688919106744,0.1866049065582846,-1.494610733362015,0.42925,0.0636327352861717,0.25,0.332,0.0970795421291221,0.40625,0.0729057610892308,0.0819584498389275,0.7049200000000001,0.0721844415369406,-0.61592,0.0794238855760658,-44.458000000000006,0.1285145906113406,0.3000000000000042,0.0,10.0,10.0,0.0,0.0,0.0117431410235717,0.038767476202056,0.005474223766105,0.0097079542129122,0.05246,0.185665,3.5391,-0.3628,0.067471,0.030851,0.19548,2.8972,0.0681,0.176,66,-56.09,-63.87,3705.2
abnormal_high_speed_20kph,abnormal,1,338,241.4286,242.1401,20.0,0.0,0.90378125,0.8956375,0.88221875,0.8792,0.379999999999999,-0.029966,0.7080799999999999,17.8041875,0.2103411570372046,0.6875,17.805429956546963,0.0442434023437499,18.15625,1.0197029234680806,1.0000697283421236,0.1630007679602528,-1.4800244090796837,0.43125,0.0731543744419976,0.3125,0.32875,0.1106867765363144,0.4375,0.07845589923645,0.0822022087598624,0.7080799999999999,0.0933654839863211,-0.59932,0.1125768075582177,-44.3,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0118141396251418,0.038614511333359,0.0062168956902029,0.0110686776536314,0.053128,0.190139,3.5789,-0.4605,0.068763,0.030277,0.19064,2.7724,0.0269,0.169,71,-56.3,-63.98,3692.4
abnormal_high_speed_20kph,abnormal,1,339,242.1405,242.8505,20.0,0.0,0.90641875,0.8975687499999999,0.8846187499999999,0.8810499999999999,0.3831875000000018,-0.038588,0.6866800000000001,17.84828125,0.211403362877551,0.75,17.849533186079054,0.0446913818359375,18.25,1.022435645084412,1.0000700871972736,0.2332208431022887,-1.4245520337282878,0.436,0.0598639081584221,0.21875,0.330375,0.0961201234133623,0.40625,0.0676553767264657,0.0795209288489514,0.6866800000000001,0.1183307973437177,-0.77176,0.2549809843890324,-48.37839999999999,2.9957859469594954,7.100000000000001,8.864,10.0,10.0,0.0,0.0,0.0118444661374635,0.0420208528482259,0.0053853994156082,0.0096120123413362,0.050758,0.183849,3.6221,-0.4627,0.06544,0.029502,0.1839,2.8102,-0.1537,0.1679,69,-55.65,-63.46,3744.9
abnormal_high_speed_20kph,abnormal,1,340,242.8581,243.568,20.0,0.0,0.90835,0.898225,0.88649375,0.8814562499999999,0.386250000000004,-0.051112,0.67016,17.872625,0.2198415267300515,0.8125,17.873977024923693,0.0483302968749999,18.3125,1.024534100605071,1.0000755918533568,0.211041379856124,-1.337972863095194,0.437125,0.0828440741694902,0.28125,0.335375,0.0921328015692565,0.375,0.0750104159433874,0.0939467934524643,0.67016,0.0761838198044702,-1.02224,0.0700098735893731,-51.12919999999999,0.2441052232132679,0.7999999999999972,0.224,10.0,10.0,0.0,0.0,0.0123004609971983,0.0454605856722221,0.0051549675310289,0.0092132801569256,0.045669,0.173506,3.7992,-0.1189,0.057457,0.029497,0.174662,3.0399,-0.0303,0.1898,74,-54.4,-63.18,3842.1
abnormal_high_speed_20kph,abnormal,1,341,243.5702,244.2806,20.0,0.0,0.91005625,0.9002125,0.8882312499999999,0.88395625,0.3808125000000046,-0.046878,0.7131600000000001,17.91228125,0.2143297852281327,0.8125,17.913563487925497,0.0459372568359374,18.34375,1.0240145121516415,1.0000715284578263,0.1988558494428256,-1.3209914846727902,0.4365,0.0848653345011966,0.375,0.325125,0.0878163032984194,0.34375,0.0809248300894107,0.1017152889196112,0.7131600000000001,0.1237869718508373,-0.93756,0.1912005397481921,-49.83560000000001,0.4185363066688489,1.3000000000000045,0.672,10.0,10.0,0.0,0.0,0.0119655214339676,0.0453599398457413,0.0049025750585743,0.0087816303298419,0.045301,0.165246,3.6477,-0.0568,0.055869,0.031355,0.172157,3.0814,-0.2648,0.1905,67,-54.92,-63.68,3830.8
abnormal_high_speed_20kph,abnormal,1,342,244.2844,244.998,20.0,0.0,0.9113,0.90169375,0.8889875,0.88494375,0.3906249999999964,-0.04907,0.69812,17.934625,0.2211951203123613,0.875,17.935988993414192,0.04892728125,18.3125,1.0209918720251323,1.0000759978721714,0.0828940837649825,-1.2881406353752682,0.44625,0.0982741700550047,0.40625,0.335,0.121873397425361,0.53125,0.0657149383702062,0.1105130789771056,0.69812,0.1221935579316683,-0.9814,0.224643806947799,-51.6372,1.3819465112659022,3.5,3.76,10.0,10.0,0.0,0.0,0.0123334120625528,0.0487883075336116,0.0067954249071481,0.0121873397425361,0.045265,0.163492,3.6119,-0.1858,0.05742,0.028299,0.17704,3.0832,0.0523,0.187,81,-54.6,-62.69,3841.6
abnormal_high_speed_20kph,abnormal,1,343,244.9994,245.7094,20.0,0.0,0.9149125,0.90455625,0.8927687499999999,0.8869,0.3980000000000032,-0.062246,0.7306399999999998,17.9956875,0.2304906366726206,0.8125,17.99716351348873,0.05312593359375,18.4375,1.0244669367878056,1.000081964826671,0.2477503428690464,-1.289362836176201,0.442875,0.1045377473690723,0.4375,0.353125,0.1067360207474496,0.40625,0.0856136853838216,0.0792571960455326,0.7306399999999998,0.1336278054897258,-1.24492,0.188847540624706,-53.6232,0.2373641927502965,1.1000000000000014,0.32,10.464,12.0,0.0,0.0,0.0128081039789461,0.0451497060059528,0.0059311999470678,0.0102003077931431,0.041182,0.150948,3.6654,-0.2219,0.052021,0.026188,0.153483,2.9504,-0.2013,0.1831,91,-54.93,-62.74,3903.6
abnormal_high_speed_20kph,abnormal,1,344,245.7103,246.4245,20.0,0.0,0.9219,0.9120625,0.90035625,0.8940250000000001,0.3958124999999981,-0.063502,0.67544,18.14171875,0.2334623376177354,1.0,18.14322087908284,0.0545046630859374,18.5625,1.023109353107815,1.000082744585603,-0.0288839865394467,-1.0266740181167444,0.430875,0.148820414006278,0.75,0.36075,0.1259032366541861,0.46875,0.0721894209701116,0.1237172305097394,0.67544,0.2119207550005425,-1.27004,0.2743654468040755,-53.50240000000001,1.2265701121419847,4.800000000000004,6.016,10.416,12.0,0.0,0.0,0.0128688103280035,0.0551215688976547,0.0069399839336714,0.0120874843177982,0.037772,0.167609,4.4374,0.1819,0.046819,0.025719,0.176322,3.766,0.3947,0.2081,80,-54.32,-63.61,3960.7
abnormal_high_speed_20kph,abnormal,1,345,246.4288,247.1393,20.0,0.0,0.923975,0.91548125,0.902275,0.898025,0.3915624999999991,-0.043008,0.7674000000000001,18.19878125,0.2232192531143707,0.8125,18.20015015927925,0.0498268349609375,18.5625,1.0199091116084498,1.0000751648797408,0.0091983516262287,-1.3468857086230217,0.434,0.1234096329303349,0.4375,0.349125,0.1215396668787602,0.46875,0.0908612438006436,0.1115305451434718,0.7674000000000001,0.1327103613136517,-0.86016,0.2314769414002181,-46.936,0.760252589604271,3.299999999999997,6.144,10.096,12.0,0.0,0.0,0.012265615485343,0.0446458468200995,0.0066784508923508,0.0120383980664382,0.036319,0.157158,4.3272,0.3256,0.044378,0.025859,0.176671,3.9811,0.5714,0.2223,78,-52.89,-62.31,4169.8
abnormal_high_speed_20kph,abnormal,1,346,247.1403,247.8503,20.0,0.0,0.92698125,0.91721875,0.90515625,0.900625,0.384187500000003,-0.04809,0.68772,18.24990625,0.2151920268003382,0.78125,18.251174914020947,0.0463076083984374,18.71875,1.025618847146164,1.00006946139526,0.2515810317584201,-1.292857193539955,0.4365,0.1031106808240543,0.46875,0.331875,0.0656369036823036,0.3125,0.0857554662980733,0.0730073840443554,0.68772,0.12004,-0.9618,0.1365004029298082,-48.898,0.4745903496701124,1.3999999999999986,0.448,9.98,12.0,0.0,0.0,0.0117914045065485,0.0428084390844473,0.0035965611430088,0.006576844056343,0.034574,0.182754,5.2859,0.9972,0.039838,0.028349,0.191148,4.7982,0.5822,0.2562,81,-53.15,-61.42,4219.2
abnormal_high_speed_20kph,abnormal,1,347,247.858,248.5679,20.0,0.0,0.92979375,0.920375,0.9081625,0.9029625,0.3904375000000009,-0.051002,0.69076,18.30646875,0.2259998422807801,0.875,18.30786372091068,0.0510759287109374,18.71875,1.0224431022051423,1.0000761463531591,0.1076783441601998,-1.2099202164425402,0.432625,0.1274588781725306,0.59375,0.34825,0.1139287057769024,0.4375,0.096274428718118,0.0798216762540101,0.69076,0.13518218225787,-1.02004,0.1230300711208442,-48.6176,1.415602430062904,3.899999999999999,4.224,9.1,10.0,0.0,0.0,0.0123453542770655,0.047797312084014,0.006223412463253,0.0125196379974618,0.036499,0.188774,5.172,0.5637,0.044175,0.0267,0.190338,4.3087,1.1276,0.2353,62,-53.1,-63.79,3983.2
abnormal_high_speed_20kph,abnormal,1,348,248.5693,249.2803,20.0,0.0,0.92710625,0.91904375,0.9063625,0.9029,0.3688750000000027,-0.036842,0.7420800000000001,18.2770625,0.2093237903792829,0.8125,18.278261133874988,0.04381644921875,18.75,1.0258086826127053,1.0000655266025085,0.2407093548524975,-1.2330660610156725,0.414875,0.1058440037271833,0.4375,0.322875,0.1266368454479185,0.6875,0.0965336728815391,0.097554792296432,0.7420800000000001,0.1497587179432302,-0.7368399999999999,0.2291235788826632,-45.94479999999999,0.1258290904361944,0.6000000000000014,0.224,7.384,10.0,0.0,0.0,0.0114528136224999,0.0444546272137549,0.0069287307765084,0.0171501686684613,0.038309,0.200302,5.2286,0.2334,0.047601,0.02587,0.204216,4.2901,0.9193,0.2175,70,-55.7,-62.42,3988.3
abnormal_high_speed_20kph,abnormal,1,349,249.2847,249.998,20.0,0.0,0.92523125,0.91633125,0.903175,0.8999874999999999,0.3840000000000003,-0.043898,0.7048,18.223625,0.2222920024989653,0.8125,18.224980709866333,0.049413734375,18.59375,1.0202342200395202,1.0000743381073742,0.1337348474737597,-1.4109998249571614,0.441125,0.1008486644681028,0.40625,0.326875,0.1486672563983071,0.6875,0.1257306148080092,0.1354333323078185,0.7048,0.1500831769386562,-0.8779600000000001,0.2247279208287212,-47.6136,0.7942638352587887,3.1000000000000014,2.416,7.588,10.0,0.0,0.0,0.0121980123328352,0.04458498240608,0.0081579409364661,0.0195924164995133,0.036074,0.141393,3.9195,0.0191,0.044907,0.024208,0.16382,3.648,0.1381,0.2017,107,-55.95,-61.5,4071.4
abnormal_high_speed_20kph,abnormal,1,350,249.9991,250.7091,20.0,0.0,0.9254625,0.914925,0.90373125,0.89864375,0.3801249999999996,-0.0515819999999999,0.6825200000000001,18.2138125,0.25605754205598,1.9375,18.215612294128352,0.0655654648437499,19.1875,1.0533545969701128,1.0000987598850923,-0.0052863333202326,1.2055777221098527,0.434625,0.1319754356878582,0.6875,0.325625,0.2780435273927447,1.9375,0.2479101399701109,0.1178189819171766,0.6825200000000001,0.0983486125982466,-1.03164,0.1658363964876227,-49.67680000000001,0.1081746735608647,0.2999999999999971,0.0,8.044,10.0,0.0,0.0,0.0140584263759155,0.1063753126919473,0.015265531441742,0.0345653316002914,0.033552,0.141096,4.2052,0.0589,0.041536,0.022941,0.142704,3.4357,0.2471,0.2043,94,-55.83,-62.97,4006.1
abnormal_high_speed_20kph,abnormal,1,351,250.7106,251.4247,20.0,0.0,0.9255125,0.91544375,0.90306875,0.89869375,0.3919374999999974,-0.0506,0.7094399999999998,18.21359375,0.2308056859101125,1.0,18.215056095293463,0.0532712646484375,18.625,1.0225057161535036,1.0000802337656851,0.0931603543457246,-1.1350650716112054,0.448875,0.0926155528245661,0.46875,0.335,0.142937923589228,0.6875,0.1384867434991523,0.0946209543388778,0.7094399999999998,0.1293788483485612,-1.012,0.1141858134796087,-49.67799999999999,0.1984842563026085,0.7999999999999972,0.448,7.94,10.0,0.0,0.0,0.0126721661347098,0.0549040465998095,0.0078478704176229,0.0180022573789959,0.037279,0.16991,4.5578,0.1801,0.046424,0.024984,0.178683,3.8489,0.8961,0.2125,91,-54.03,-61.85,4094.0
abnormal_high_speed_20kph,abnormal,1,352,251.4287,252.139,20.0,0.0,0.92453125,0.9174,0.90385625,0.8999625,0.3811250000000008,-0.04546,0.73848,18.22875,0.2281155819973725,1.5625,18.230177269605743,0.0520367187499999,19.0625,1.0456562584350555,1.0000782428596309,0.0812791521931171,0.3554152292889418,0.4135,0.1076115700099204,0.65625,0.34875,0.19457084185458,1.125,0.1583049371466348,0.0870184068171786,0.73848,0.0925639757140973,-0.9092,0.1702896356211968,-47.0224,0.9418164577028793,3.0,2.8,8.328,12.0,0.0,0.0,0.0125140551051154,0.0857162449427415,0.0106738444410384,0.0233634536328746,0.035058,0.147132,4.1969,0.3314,0.04273,0.025145,0.14987,3.5074,0.45,0.2244,79,-55.29,-63.83,3949.7
abnormal_high_speed_20kph,abnormal,1,353,252.1407,252.8507,20.0,0.0,0.92275625,0.91393125,0.9004625,0.8969250000000001,0.3930000000000007,-0.037774,0.6846,18.170375,0.2182218982480905,0.75,18.171685349397286,0.0476207968749999,18.5625,1.0215067354283096,1.0000720595653765,0.2159394271500714,-1.465341880838,0.445875,0.0850790992253679,0.375,0.340125,0.1071220828074211,0.46875,0.1100962646959468,0.0739662085009093,0.6846,0.1104356826392629,-0.75548,0.1035372860374464,-46.100000000000016,1.4210854715202004e-14,0.0,0.0,7.036,10.0,0.0,0.0,0.0120097630482634,0.0412759780686969,0.0058954249875096,0.0152248554302758,0.035618,0.16192,4.546,0.0054,0.044478,0.023642,0.162523,3.654,0.3544,0.2015,88,-55.45,-62.36,4058.0
abnormal_high_speed_20kph,abnormal,1,354,252.858,253.5678,20.0,0.0,0.923125,0.91550625,0.90209375,0.8986000000000001,0.3793749999999996,-0.036814,0.6872400000000001,18.196625,0.2086103949351518,0.6875,18.197820740063904,0.043518296875,18.5625,1.0200396654690396,1.0000656572302966,0.1325203252692501,-1.4435029682563842,0.420625,0.0814924267953777,0.375,0.338125,0.1076543223702606,0.46875,0.1016495972692464,0.0848039098450065,0.6872400000000001,0.1202230526978915,-0.7362799999999999,0.1580055745852025,-46.11120000000001,0.0459843451622387,0.1999999999999957,0.224,8.548,10.0,0.0,0.0,0.0114642355346198,0.0377817315024077,0.0059161697496244,0.0125940948023234,0.034476,0.153165,4.4427,0.1276,0.043012,0.02296,0.156787,3.6452,0.6826,0.2149,82,-56.42,-63.69,3906.0
abnormal_high_speed_20kph,abnormal,1,355,253.569,254.2805,20.0,0.0,0.92269375,0.913475,0.90063125,0.89751875,0.3801875000000017,-0.0433319999999999,0.7155600000000001,18.17159375,0.2139790416686585,0.875,18.172853558132044,0.0457870302734375,18.71875,1.0300390585376515,1.0000692733989152,0.300269969772664,-1.2420275962109188,0.44125,0.0854766049863938,0.40625,0.319125,0.1181194443137961,0.6875,0.1071013684553096,0.0858774562967488,0.7155600000000001,0.1432252994411252,-0.86664,0.1866995190138421,-47.7772,0.9034601042658176,2.4000000000000057,2.576,8.92,10.0,0.0,0.0,0.0117754691532578,0.0481520780201241,0.0065002247980475,0.013242090169708,0.03669,0.153581,4.1859,0.0049,0.046108,0.023799,0.1718,3.726,0.4809,0.2021,101,-54.61,-60.78,4150.5
abnormal_high_speed_20kph,abnormal,1,356,254.2848,254.9979,20.0,0.0,0.9220625,0.91335625,0.9000875,0.89639375,0.3893750000000011,-0.044508,0.7363200000000001,18.1595,0.2175080458281945,0.9375,18.160802570371168,0.0473097499999999,18.625,1.0255603463706944,1.0000716743467326,0.1518723357591444,-1.2878660152406942,0.4395,0.0969249064998259,0.375,0.33925,0.1092734528602441,0.46875,0.0843449946647695,0.0869149188862303,0.7363200000000001,0.1669133236143837,-0.8901600000000001,0.2080480098438819,-47.80799999999999,0.135114766032435,0.2999999999999971,0.224,7.732,10.0,0.0,0.0,0.0119776450798862,0.0516258707563534,0.0060174262980943,0.0141326245292607,0.034666,0.15056,4.3431,0.1677,0.043189,0.023199,0.152656,3.5346,0.5704,0.2125,87,-54.61,-63.39,4011.9
abnormal_high_speed_20kph,abnormal,1,357,254.9988,255.709,20.0,0.0,0.92039375,0.9114625,0.8987812500000001,0.89445,0.3862499999999969,-0.041836,0.69728,18.1254375,0.2202267208895187,0.9375,18.12677534408699,0.04849980859375,18.625,1.0274855079830856,1.0000737551307788,0.0982421617328144,-1.2172650308826638,0.43225,0.1285274776069304,0.59375,0.34025,0.0819885662760363,0.4375,0.1150209899322728,0.1110673359948819,0.69728,0.1228649730395119,-0.83672,0.2002948866047258,-47.600000000000016,1.4210854715202004e-14,0.0,0.0,7.492,10.0,0.0,0.0,0.0121501464938167,0.0517228894474961,0.0045233979194177,0.0109434818841479,0.034998,0.1541,4.4031,0.2161,0.043374,0.02384,0.158912,3.6637,0.6636,0.2156,73,-54.9,-63.8,3942.5
abnormal_high_speed_20kph,abnormal,1,358,255.7106,256.4249,20.0,0.0,0.9172875,0.9079625,0.8946687499999999,0.8913437500000001,0.3923749999999977,-0.042098,0.72824,18.0563125,0.2187785606355202,0.78125,18.057637862030848,0.04786405859375,18.46875,1.022766605374614,1.0000733462027476,0.1662304005066848,-1.409606819405103,0.452375,0.1028187878016464,0.46875,0.332375,0.0994491861454884,0.5625,0.0915948961460189,0.0901367017368618,0.72824,0.0962959106089142,-0.84196,0.1362253955765958,-47.962,0.2833301960610629,1.1000000000000014,0.224,8.812,10.0,0.0,0.0,0.0121164584759773,0.0432674168659852,0.0055077240242429,0.0112856543515079,0.035825,0.181933,5.0784,0.0934,0.044903,0.023464,0.186939,4.1632,0.8186,0.2083,94,-55.54,-61.28,4158.0
abnormal_high_speed_20kph,abnormal,1,359,256.4285,257.1388,20.0,0.0,0.916375,0.90633125,0.8947499999999999,0.88936875,0.3858750000000022,-0.0508179999999999,0.69676,18.034125,0.2181588798903221,0.8125,18.035444486136186,0.047593296875,18.53125,1.0274905609758818,1.0000731106201757,0.2260380302009581,-1.331034220425811,0.4325,0.0893902958939056,0.40625,0.33925,0.0835916413285443,0.34375,0.0943564551315912,0.0744698974418523,0.69676,0.0602420318382439,-1.01636,0.1444851217253873,-50.7608,1.567030108198308,4.799999999999997,4.144,9.772,10.0,0.0,0.0,0.0120970038685171,0.0450534750091839,0.0046351925213196,0.0085541998903545,0.035051,0.139748,3.987,0.0898,0.043632,0.023524,0.148525,3.4041,0.3062,0.2069,89,-56.23,-62.72,4000.7
abnormal_high_speed_20kph,abnormal,1,360,257.1406,257.8506,20.0,0.0,0.91774375,0.906175,0.896325,0.88998125,0.3761250000000018,-0.061222,0.6811200000000002,18.051125,0.2303604173355309,1.0,18.05259481868189,0.053065921875,18.46875,1.0230523180986222,1.0000813699201858,0.1000609645425742,-1.1162705862798386,0.428375,0.1046512810480597,0.46875,0.323875,0.1532700333561652,0.875,0.1599340195987082,0.1085792481324124,0.6811200000000002,0.1578997960733325,-1.22444,0.2261572161130394,-53.9768,0.0908942242389469,0.5,0.448,9.1,10.0,0.0,0.0,0.0127615546031358,0.0553982092528859,0.0084908853800616,0.0168428608083698,0.035099,0.147218,4.1943,0.127,0.043547,0.023824,0.153552,3.5261,0.3333,0.2086,80,-54.7,-63.35,3958.7
abnormal_high_speed_20kph,abnormal,1,361,257.8579,258.5679,20.0,0.0,0.91574375,0.905475,0.8938625,0.8892749999999999,0.3808124999999975,-0.055886,0.74916,18.02178125,0.2186901502947435,0.78125,18.02310807837226,0.0478253818359375,18.4375,1.0229921996158258,1.0000735681051889,0.2426056313556882,-1.3251866805522217,0.437625,0.0828448285953927,0.34375,0.324,0.1112806137653814,0.40625,0.1218862815291368,0.0809845664308947,0.74916,0.0961025202583158,-1.11772,0.2479193449491185,-51.5384,1.5484073882541376,4.799999999999997,3.856,8.056,10.0,0.0,0.0,0.0121347688811139,0.0433503208790751,0.0061747844023676,0.0138133830393969,0.035344,0.146714,4.151,0.0231,0.044046,0.023629,0.150902,3.426,0.1147,0.1993,99,-55.57,-62.24,4043.9
abnormal_high_speed_20kph,abnormal,1,362,258.5688,259.2809,20.0,0.0,0.914075,0.90554375,0.89278125,0.8883749999999999,0.3846249999999998,-0.0443659999999999,0.75608,18.003875,0.2165979498402512,0.875,18.00517785770249,0.046914671875,18.40625,1.0222753211988191,1.0000723098571933,0.1181135539056681,-1.3205797726360495,0.425875,0.1118803071366896,0.5,0.343375,0.0735528084100124,0.28125,0.1171954163992773,0.0984826285443275,0.75608,0.1089432586257635,-0.8873199999999999,0.1386434910120197,-48.198,0.3958231928525674,1.3000000000000045,1.168,9.896,12.0,0.0,0.0,0.0120306295083836,0.0486006484715096,0.0040853876407169,0.0074325796695647,0.037015,0.14119,3.8144,0.0623,0.04577,0.025404,0.151273,3.3051,-0.0243,0.2014,99,-55.36,-62.5,4055.5
abnormal_high_speed_20kph,abnormal,1,363,259.285,259.9979,20.0,0.0,0.9156125,0.9069625,0.8948375000000001,0.8901312499999999,0.3760624999999962,-0.043078,0.7116,18.03771875,0.211255896274962,0.8125,18.038955811182987,0.0446290537109375,18.4375,1.0220934720886932,1.0000685264656577,0.1290934301832714,-1.357989412135452,0.4155,0.0989020980566135,0.40625,0.336625,0.0790570403253246,0.34375,0.1023584388313929,0.0941027530149888,0.7116,0.0760410415499419,-0.8615600000000001,0.1402040170608531,-47.40879999999999,0.487116577422694,1.5,0.672,10.036,12.0,0.0,0.0,0.0117118965653548,0.0450444987673399,0.0043828735452106,0.0078773455884141,0.036672,0.159101,4.3384,0.2661,0.044962,0.025848,0.178843,3.9776,0.3689,0.2165,84,-55.35,-62.92,4034.4
abnormal_high_speed_20kph,abnormal,1,364,259.9985,260.7085,20.0,0.0,0.9175375,0.907325,0.8962562500000001,0.8915374999999999,0.3706874999999989,-0.03696,0.7100799999999999,18.06328125,0.2458967465440271,1.6875,18.06495487751249,0.0604652099609375,18.46875,1.022352344795381,1.0000925982049853,-0.804626104646695,3.2635443049954738,0.425625,0.0940183658919894,0.34375,0.31575,0.2621671699507777,1.625,0.2602145749184699,0.1131042798703921,0.7100799999999999,0.1229861520659948,-0.7392000000000001,0.1455313024747597,-46.0632,0.1824438543771761,0.6999999999999957,0.0,9.424,10.0,0.0,0.0,0.0136130719076317,0.0934215648112106,0.0145138176349204,0.0278190969811945,0.037027,0.150358,4.0608,0.1477,0.045728,0.025513,0.158301,3.4618,0.1445,0.2081,95,-55.0,-62.3,4054.6
abnormal_high_speed_20kph,abnormal,1,365,260.7109,261.4251,20.0,0.0,0.91715,0.90885,0.89568125,0.89226875,0.3804999999999978,-0.037918,0.70972,18.06975,0.2109460090876335,0.65625,18.07098124843391,0.0444982187499999,18.40625,1.018552823911669,1.000068083308614,0.1363316731374689,-1.440471826584071,0.429375,0.101359894065651,0.40625,0.331625,0.1000266370773305,0.4375,0.0980605680179347,0.092734837035496,0.70972,0.1353525825390857,-0.7583600000000001,0.2062990799785593,-45.7,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0116739860312197,0.0363176026231685,0.0055355850013049,0.010002663707733,0.035042,0.172065,4.9103,0.4031,0.042523,0.025449,0.182244,4.2858,0.5713,0.2249,76,-52.88,-63.48,4036.6
abnormal_high_speed_20kph,abnormal,1,366,261.4285,262.1386,20.0,0.0,0.919325,0.91149375,0.8977812500000001,0.8932687500000001,0.3976875000000035,-0.037174,0.66504,18.10934375,0.2195654421771274,0.71875,18.1106747538313,0.0482089833984375,18.46875,1.0197714459159786,1.0000734429571947,0.1103238596019026,-1.5105217477079618,0.430875,0.0960095210122412,0.375,0.3645,0.0822955800757246,0.4375,0.1010678144861162,0.0774814493927417,0.66504,0.0945103084324667,-0.74348,0.1208581383275449,-45.8232,0.2446666303360544,0.8999999999999986,0.224,10.0,10.0,0.0,0.0,0.0121244284281216,0.0396894558920722,0.004544371193778,0.0082295580075724,0.034252,0.139016,4.0586,0.2823,0.041659,0.024717,0.142146,3.4121,0.1054,0.2148,94,-54.1,-62.71,4056.7
abnormal_high_speed_20kph,abnormal,1,367,262.1409,262.8509,20.0,0.0,0.92225,0.9138375,0.9003875000000001,0.89695625,0.3874374999999972,-0.0404559999999999,0.66904,18.16715625,0.2183952458237987,0.84375,18.168468914449356,0.0476964833984374,18.5,1.0182475512308815,1.0000721997630837,0.022557839022197,-1.3644238782638958,0.43725,0.0984644605936578,0.4375,0.337625,0.1223372004951887,0.53125,0.093272450380592,0.0808498801792556,0.66904,0.127511091282288,-0.8091199999999998,0.1693588663164701,-46.6024,0.3612121814114236,1.3999999999999986,1.424,10.216,12.0,0.0,0.0,0.012021432678755,0.0464437024919626,0.0067339763478496,0.0119750587798736,0.032691,0.134017,4.0995,0.2121,0.03982,0.02349,0.136639,3.4314,0.0821,0.2135,80,-54.5,-63.75,4056.1
