Time,CAN_ID,TCS_CTL,ABS_ACT,ESP_CTL,TQI_TCS,Yaw_Rate,Lateral_Accel,WHL_SPD_FL,WHL_SPD_FR,WHL_SPD_RL,WHL_SPD_RR,SAS_Angle,SAS_Speed,Accel_Pedal_Pos,Brake_Pedal_Pos
0.00398,0x2B0,0.0,0.0,1.0,6.25,-13.64,-1.06,11.1875,9.9375,10.59375,9.28125,-421.1,0.0,45.0,0.0
0.00535,0x220,0.0,0.0,1.0,6.25,-13.64,-1.06,11.1875,9.9375,10.59375,9.28125,-421.1,0.0,45.0,0.0
0.00645,0x316,0.0,0.0,1.0,6.25,-13.64,-1.06,11.1875,9.9375,10.59375,9.28125,-421.1,0.0,45.0,0.0
0.01398,0x2B0,0.0,0.0,1.0,6.25,-13.64,-1.06,11.1875,9.9375,10.59375,9.28125,-421.1,0.0,45.0,0.0
0.01531,0x220,0.0,0.0,1.0,6.25,-13.7,-1.1,11.1875,9.9375,10.59375,9.28125,-421.1,0.0,45.0,0.0
0.01639,0x316,0.0,0.0,1.0,6.25,-13.7,-1.1,11.1875,9.9375,10.59375,9.28125,-421.1,0.0,45.0,0.0
0.0194,0x386,0.0,0.0,1.0,6.25,-13.7,-1.1,11.1875,9.9375,10.59375,9.28125,-421.1,0.0,45.0,0.0
0.0242,0x2B0,0.0,0.0,1.0,6.25,-13.7,-1.1,11.1875,9.9375,10.59375,9.28125,-421.1,0.0,45.0,0.0
0.0255,0x220,0.0,0.0,1.0,6.25,-13.75,-1.1,11.1875,9.9375,10.59375,9.28125,-421.1,0.0,45.0,0.0
0.02652,0x316,0.0,0.0,1.0,6.25,-13.75,-1.1,11.1875,9.9375,10.59375,9.28125,-421.1,0.0,45.0,0.0
0.03421,0x2B0,0.0,0.0,1.0,6.25,-13.75,-1.1,11.1875,9.9375,10.59375,9.28125,-421.1,0.0,45.0,0.0
0.03534,0x220,0.0,0.0,1.0,6.25,-13.79,-1.07,11.1875,9.9375,10.59375,9.28125,-421.1,0.0,45.0,0.0
0.03645,0x316,0.0,0.0,1.0,6.25,-13.79,-1.07,11.1875,9.9375,10.59375,9.28125,-421.1,0.0,45.0,0.0
0.0394,0x386,0.0,0.0,1.0,6.25,-13.79,-1.07,11.21875,9.96875,10.5625,9.3125,-421.1,0.0,45.0,0.0
0.04397,0x2B0,0.0,0.0,1.0,6.25,-13.79,-1.07,11.21875,9.96875,10.5625,9.3125,-421.1,0.0,45.0,0.0
0.04536,0x220,0.0,0.0,1.0,6.25,-13.84,-1.02,11.21875,9.96875,10.5625,9.3125,-421.1,0.0,45.0,0.0
0.04646,0x316,0.0,0.0,1.0,6.25,-13.84,-1.02,11.21875,9.96875,10.5625,9.3125,-421.1,0.0,45.0,0.0
0.05397,0x2B0,0.0,0.0,1.0,6.25,-13.84,-1.02,11.21875,9.96875,10.5625,9.3125,-421.1,0.0,45.0,0.0
0.05533,0x220,0.0,0.0,1.0,6.25,-13.89,-0.99,11.21875,9.96875,10.5625,9.3125,-421.1,0.0,45.0,0.0
0.0564,0x316,0.0,0.0,1.0,6.25,-13.89,-0.99,11.21875,9.96875,10.5625,9.3125,-421.1,0.0,45.0,0.0
0.0594,0x386,0.0,0.0,1.0,6.25,-13.89,-0.99,11.3125,10.03125,10.59375,9.375,-421.1,0.0,45.0,0.0
0.06397,0x2B0,0.0,0.0,1.0,6.25,-13.89,-0.99,11.3125,10.03125,10.59375,9.375,-421.1,0.0,45.0,0.0
0.06536,0x220,0.0,0.0,1.0,6.25,-13.85,-0.98,11.3125,10.03125,10.59375,9.375,-421.1,0.0,45.0,0.0
0.06647,0x316,0.0,0.0,1.0,6.25,-13.85,-0.98,11.3125,10.03125,10.59375,9.375,-421.1,0.0,45.0,0.0
0.07417,0x2B0,0.0,0.0,1.0,6.25,-13.85,-0.98,11.3125,10.03125,10.59375,9.375,-421.1,0.0,45.0,0.0
0.07554,0x220,0.0,0.0,1.0,6.25,-13.8,-1.0,11.3125,10.03125,10.59375,9.375,-421.1,0.0,45.0,0.0
0.07646,0x316,0.0,0.0,1.0,6.25,-13.8,-1.0,11.3125,10.03125,10.59375,9.375,-421.1,0.0,45.0,0.0
0.0794,0x386,0.0,0.0,1.0,6.25,-13.8,-1.0,11.28125,10.0625,10.71875,9.4375,-421.1,0.0,45.0,0.0
0.08408,0x2B0,0.0,0.0,1.0,6.25,-13.8,-1.0,11.28125,10.0625,10.71875,9.4375,-421.1,0.0,45.0,0.0
0.08538,0x220,0.0,0.0,1.0,6.25,-13.78,-1.02,11.28125,10.0625,10.71875,9.4375,-421.1,0.0,45.0,0.0
0.08669,0x316,0.0,0.0,1.0,6.25,-13.78,-1.02,11.28125,10.0625,10.71875,9.4375,-421.1,0.0,45.0,0.0
0.09398,0x2B0,0.0,0.0,1.0,6.25,-13.78,-1.02,11.28125,10.0625,10.71875,9.4375,-421.1,0.0,45.0,0.0
0.09532,0x220,0.0,0.0,1.0,6.25,-13.81,-1.01,11.28125,10.0625,10.71875,9.4375,-421.1,0.0,45.0,0.0
0.09663,0x316,0.0,0.0,1.0,6.25,-13.81,-1.01,11.28125,10.0625,10.71875,9.4375,-421.1,0.0,45.0,0.0
0.0994,0x386,0.0,0.0,1.0,6.25,-13.81,-1.01,11.3125,10.09375,10.75,9.46875,-421.1,0.0,45.0,0.0
0.10397,0x2B0,0.0,0.0,1.0,6.25,-13.81,-1.01,11.3125,10.09375,10.75,9.46875,-421.1,0.0,45.0,0.0
0.10535,0x220,0.0,0.0,1.0,6.25,-13.88,-0.98,11.3125,10.09375,10.75,9.46875,-421.1,0.0,45.0,0.0
0.10648,0x316,0.0,0.0,1.0,6.25,-13.88,-0.98,11.3125,10.09375,10.75,9.46875,-421.1,0.0,45.0,0.0
0.11397,0x2B0,0.0,0.0,1.0,6.25,-13.88,-0.98,11.3125,10.09375,10.75,9.46875,-421.1,0.0,45.0,0.0
0.11532,0x220,0.0,0.0,1.0,6.25,-13.93,-0.98,11.3125,10.09375,10.75,9.46875,-421.1,0.0,45.0,0.0
0.11644,0x316,0.0,0.0,1.0,6.25,-13.93,-0.98,11.3125,10.09375,10.75,9.46875,-421.1,0.0,45.0,0.0
0.11941,0x386,0.0,0.0,1.0,6.25,-13.93,-0.98,11.4375,10.15625,10.84375,9.5625,-421.1,0.0,45.0,0.0
0.12411,0x2B0,0.0,0.0,1.0,6.25,-13.93,-0.98,11.4375,10.15625,10.84375,9.5625,-421.1,0.0,45.0,0.0
0.12548,0x220,0.0,0.0,1.0,6.25,-13.88,-0.98,11.4375,10.15625,10.84375,9.5625,-421.1,0.0,45.0,0.0
0.1267,0x316,0.0,0.0,1.0,6.25,-13.88,-0.98,11.4375,10.15625,10.84375,9.5625,-421.1,0.0,45.0,0.0
0.13399,0x2B0,0.0,0.0,1.0,6.25,-13.88,-0.98,11.4375,10.15625,10.84375,9.5625,-421.1,0.0,45.0,0.0
0.13532,0x220,0.0,0.0,1.0,6.25,-13.83,-1.0,11.4375,10.15625,10.84375,9.5625,-421.1,0.0,45.0,0.0
0.13642,0x316,0.0,0.0,1.0,6.25,-13.83,-1.0,11.4375,10.15625,10.84375,9.5625,-421.1,0.0,45.0,0.0
0.13941,0x386,0.0,0.0,1.0,6.25,-13.83,-1.0,11.46875,10.1875,10.84375,9.59375,-421.1,0.0,45.0,0.0
0.14397,0x2B0,0.0,0.0,1.0,6.25,-13.83,-1.0,11.46875,10.1875,10.84375,9.59375,-421.1,0.0,45.0,0.0
0.14537,0x220,0.0,0.0,1.0,6.25,-13.8,-1.05,11.46875,10.1875,10.84375,9.59375,-421.1,0.0,45.0,0.0
0.14645,0x316,0.0,0.0,1.0,6.25,-13.8,-1.05,11.46875,10.1875,10.84375,9.59375,-421.1,0.0,45.0,0.0
0.15398,0x2B0,0.0,0.0,1.0,6.25,-13.8,-1.05,11.46875,10.1875,10.84375,9.59375,-421.1,0.0,45.0,0.0
0.15532,0x220,0.0,0.0,1.0,6.25,-13.8,-1.09,11.46875,10.1875,10.84375,9.59375,-421.1,0.0,45.0,0.0
0.15642,0x316,0.0,0.0,1.0,6.25,-13.8,-1.09,11.46875,10.1875,10.84375,9.59375,-421.1,0.0,45.0,0.0
0.1594,0x386,0.0,0.0,1.0,6.25,-13.8,-1.09,11.53125,10.28125,10.875,9.625,-421.1,0.0,45.0,0.0
0.16397,0x2B0,0.0,0.0,1.0,6.25,-13.8,-1.09,11.53125,10.28125,10.875,9.625,-421.1,0.0,45.0,0.0
0.16536,0x220,0.0,0.0,1.0,6.25,-13.84,-1.13,11.53125,10.28125,10.875,9.625,-421.1,0.0,45.0,0.0
0.16647,0x316,0.0,0.0,1.0,6.25,-13.84,-1.13,11.53125,10.28125,10.875,9.625,-421.1,0.0,45.0,0.0
0.17417,0x2B0,0.0,0.0,1.0,6.25,-13.84,-1.13,11.53125,10.28125,10.875,9.625,-421.1,0.0,45.0,0.0
0.17535,0x220,0.0,0.0,1.0,6.25,-13.9,-1.14,11.53125,10.28125,10.875,9.625,-421.1,0.0,45.0,0.0
0.1764,0x316,0.0,0.0,1.0,6.25,-13.9,-1.14,11.53125,10.28125,10.875,9.625,-421.1,0.0,45.0,0.0
0.1794,0x386,0.0,0.0,1.0,6.25,-13.9,-1.14,11.53125,10.34375,10.875,9.6875,-421.1,0.0,45.0,0.0
0.18409,0x2B0,0.0,0.0,1.0,6.25,-13.9,-1.14,11.53125,10.34375,10.875,9.6875,-421.1,0.0,45.0,0.0
0.18539,0x220,0.0,0.0,1.0,6.25,-14.0,-1.13,11.53125,10.34375,10.875,9.6875,-421.1,0.0,45.0,0.0
0.18659,0x316,0.0,0.0,1.0,6.25,-14.0,-1.13,11.53125,10.34375,10.875,9.6875,-421.1,0.0,45.0,0.0
0.19398,0x2B0,0.0,0.0,1.0,6.25,-14.0,-1.13,11.53125,10.34375,10.875,9.6875,-421.1,0.0,45.0,0.0
0.19533,0x220,0.0,0.0,1.0,6.25,-14.1,-1.11,11.53125,10.34375,10.875,9.6875,-421.1,0.0,45.0,0.0
0.1967,0x316,0.0,0.0,1.0,6.25,-14.1,-1.11,11.53125,10.34375,10.875,9.6875,-421.1,0.0,45.0,0.0
0.19941,0x386,0.0,0.0,1.0,6.25,-14.1,-1.11,11.625,10.34375,11.0,9.71875,-421.1,0.0,45.0,0.0
0.20397,0x2B0,0.0,0.0,1.0,6.25,-14.1,-1.11,11.625,10.34375,11.0,9.71875,-421.1,0.0,45.0,0.0
0.20536,0x220,0.0,0.0,1.0,6.25,-14.17,-1.11,11.625,10.34375,11.0,9.71875,-421.1,0.0,45.0,0.0
